"code_muni","year","biome","LV","LTA","UR","SDII","TASMAX","TASMIN","PREC_MEAN","PREC_SUM"
"2703759",2001,"Mata Atlantica",0,0.00012482836100362,68.3308333333333,5.35,31.7941666666667,23.5183333333333,4.9825,150.6425
"2703809",2001,"Mata Atlantica",0,7.09094132246056e-05,83.8441666666667,5.36666666666667,31.4258333333333,20.9941666666667,5.04833333333333,152.755833333333
"2703908",2001,"Mata Atlantica",0,0,88.035,5.93333333333333,30.7375,21.07,4.78166666666667,144.859166666667
"2704005",2001,"Mata Atlantica",0,0,69.2375,5.44166666666667,31.8525,21.0766666666667,5.13916666666667,155.3825
"2704104",2001,"Caatinga",0,0,68.5216666666667,4.775,31.55,21.1608333333333,4.82333333333333,146.8625
"2704203",2001,"Mata Atlantica",0,0,84.9491666666667,8.25,28.8516666666667,21.1891666666667,5.7025,172.526666666667
"2704906",2001,"Mata Atlantica",0,0,82.27,7.11666666666667,30.2858333333333,21.9433333333333,5.25583333333333,159.204166666667
"2704609",2001,"Caatinga",0,6.17017338187203e-05,82.4658333333333,7.41666666666667,29.5591666666667,22.0541666666667,5.12166666666667,155.350833333333
"2704807",2001,"Mata Atlantica",0,0,81.6041666666667,5.25833333333333,31.9516666666667,22.0475,5.39583333333333,163.2375
"2705200",2001,"Mata Atlantica",0,0,75.765,5.51666666666667,32.1983333333333,22.1266666666667,5.2,158.304166666667
"2705309",2001,"Caatinga",0,5.98479861152672e-05,69.895,5.70833333333333,31.9466666666667,22.1941666666667,5.6925,172.385
"2705408",2001,"Caatinga",0,0.000156347717323327,72.4916666666667,4.85833333333333,31.8133333333333,22.6516666666667,7.36666666666667,222.850833333333
"2705606",2001,"Mata Atlantica",0,0,81.7391666666667,5.79166666666667,31.865,22.76,6.815,206.2625
"2705804",2001,"Caatinga",0,0,77.7258333333333,5.15,31.8116666666667,22.7625,7.32083333333333,221.151666666667
"2705903",2001,"Caatinga",0,0,67.4383333333333,5.36666666666667,31.6583333333333,22.865,6.47333333333333,197.0475
"2706109",2001,"Caatinga",0,0,70.7625,4.85833333333333,31.8516666666667,22.8783333333333,6.825,206.505833333333
"2706422",2001,"Caatinga",0,9.06864967806294e-05,71.535,5.38333333333333,31.7308333333333,21.7316666666667,5.2075,157.574166666667
"2706448",2001,"Mata Atlantica",0,0,72.6158333333333,5.46666666666667,32.1075,21.82,5.0775,153.955833333333
"2706505",2001,"Mata Atlantica",0,0,88.5541666666667,5.84166666666667,30.7583333333333,21.8283333333333,5.35916666666667,162.119166666667
"2706604",2001,"Mata Atlantica",0,0,74.4541666666667,5.375,32.0841666666667,21.9066666666667,5.07416666666667,154.471666666667
"2706802",2001,"Mata Atlantica",0,0,76.1,5.475,32.1175,21.9816666666667,5.73416666666667,173.565833333333
"2706901",2001,"Mata Atlantica",0,0,75.765,5.51666666666667,32.1983333333333,22.4666666666667,6.63833333333333,200.879166666667
"2707008",2001,"Mata Atlantica",0,0.000104865771812081,80.14,5.34166666666667,32.1,22.5716666666667,6.03583333333333,182.528333333333
"2707107",2001,"Caatinga",0,0,66.5366666666667,5.30833333333333,31.715,22.5783333333333,6.44333333333333,194.715833333333
"2707305",2001,"Mata Atlantica",0,0,73.6808333333333,5.25833333333333,31.9033333333333,22.6675,5.81333333333333,177.0625
"2707404",2001,"Mata Atlantica",0,0,66.6883333333333,4.99166666666667,31.6583333333333,22.6958333333333,6.2575,189.306666666667
"2707602",2001,"Mata Atlantica",0,0.000692904656319291,75.4066666666667,5.61666666666667,32.2525,23.0775,8.0075,242.93
"2707701",2001,"Mata Atlantica",0,0,62.7275,4.45,31.3158333333333,23.1575,7.69416666666667,233.295833333333
"2707800",2001,"Mata Atlantica",0,0,86.2325,8.28333333333333,28.7275,23.1825,8.24416666666667,249.5275
"2707909",2001,"Mata Atlantica",0,0,75.2158333333333,5.00833333333333,32.33,23.2741666666667,7.92166666666667,241.318333333333
"2708105",2001,"Mata Atlantica",0,0,88.035,5.95833333333333,30.7375,23.2866666666667,8.37666666666667,254.048333333333
"2708204",2001,"Caatinga",0,0.0011685883452789,75.24,5.375,31.915,22.5775,6.745,204.2
"2708501",2001,"Mata Atlantica",0,0,87.3025,5.74166666666667,30.9641666666667,22.6708333333333,6.25583333333333,189.2625
"2708709",2001,"Mata Atlantica",0,0,79.7616666666667,5.58333333333333,32.0875,22.6925,6.65666666666667,201.225
"2708907",2001,"Mata Atlantica",0,0,84.5016666666667,5.5,31.2041666666667,22.7966666666667,6.05583333333333,184.444166666667
"2709004",2001,"Mata Atlantica",0,0,69.9791666666667,5.69166666666667,32.2133333333333,22.8016666666667,6.48,196.050833333333
"2709152",2001,"Mata Atlantica",0,0.00010126582278481,79.8566666666667,5.45833333333333,32.115,21.3791666666667,4.4875,135.618333333333
"2709202",2001,"Caatinga",0,0,78.8108333333333,5.49166666666667,32.0758333333333,21.3758333333333,4.13666666666667,124.985
"2709301",2001,"Mata Atlantica",0,4.8828125e-05,66.2833333333333,5.14166666666667,31.305,21.4466666666667,4.82,145.579166666667
"2709400",2001,"Caatinga",0,0,81.2775,5.4,32.0116666666667,21.5416666666667,4.72166666666667,143.655
"2700102",2002,"Caatinga",0,0,86.1858333333333,7.41666666666667,29.6375,21.5366666666667,4.71083333333333,142.270833333333
"2700201",2002,"Mata Atlantica",0,0,83.105,5.29166666666667,31.62,22.1875,4.81833333333333,145.629166666667
"2700409",2002,"Mata Atlantica",0,0.000342270393610953,68.925,5.08333333333333,31.7783333333333,22.1816666666667,4.64083333333333,140.35
"2700508",2002,"Mata Atlantica",0,0.000114665749340672,82.3141666666667,6.60833333333333,31.175,22.2075,5.34,161.269166666667
"2700607",2002,"Mata Atlantica",0,0.000115220647540039,81.2,5.88333333333333,31.8741666666667,22.3683333333333,4.8275,146.844166666667
"2700805",2002,"Mata Atlantica",0,0.000231481481481481,62.9866666666667,4.91666666666667,31.2458333333333,22.4433333333333,5.23666666666667,158.294166666667
"2701001",2002,"Mata Atlantica",0,0.000686813186813187,63.745,4.50833333333333,31.3266666666667,21.5341666666667,4.75916666666667,143.960833333333
"2701209",2002,"Caatinga",0,0,85.9741666666667,5.575,31.205,21.6033333333333,4.5475,137.609166666667
"2701308",2002,"Mata Atlantica",0,0,77.6283333333333,5.36666666666667,32.1341666666667,21.5908333333333,4.99416666666667,150.934166666667
"2701357",2002,"Mata Atlantica",0,0,84.5016666666667,5.6,31.2041666666667,21.7008333333333,4.64583333333333,141.351666666667
"2701506",2002,"Mata Atlantica",0,0,83.6116666666667,7.98333333333333,29.2391666666667,21.7,5.32,160.875833333333
"2701605",2002,"Caatinga",0,0.000195963158926122,86.0183333333333,6.2,30.6291666666667,23.4583333333333,6.17416666666667,186.946666666667
"2701704",2002,"Mata Atlantica",0,0,65.6325,4.95,31.3308333333333,23.53,5.81833333333333,176.006666666667
"2701803",2002,"Caatinga",0,0,67.8766666666667,5.59166666666667,32.0008333333333,23.5433333333333,6.44,194.360833333333
"2701902",2002,"Mata Atlantica",0,0,66.7991666666667,5.25,31.64,23.6575,5.75416666666667,175.039166666667
"2702108",2002,"Mata Atlantica",0,0,65.6225,4.91666666666667,31.2725,23.6908333333333,6.06583333333333,183.42
"2702207",2002,"Mata Atlantica",0,0.000371054760261519,79.06,6.00833333333333,30.9658333333333,22.4458333333333,5.98083333333333,181.188333333333
"2702306",2002,"Mata Atlantica",0,4.40525399960353e-05,76.8016666666667,5.525,31.9241666666667,22.5633333333333,5.71583333333333,173.219166666667
"2702405",2002,"Caatinga",0,1.4536679676995e-05,74.0991666666667,5.525,32.1675,22.5525,6.18083333333333,186.911666666667
"2702603",2002,"Mata Atlantica",0,1.44022697977201e-05,85.2275,5.53333333333333,31.2391666666667,22.65,5.655,172.084166666667
"2702702",2002,"Mata Atlantica",0,1.42806140664049e-05,84.3658333333333,5.45,31.3966666666667,22.6933333333333,6.0675,183.710833333333
"2702801",2002,"Mata Atlantica",0,0.000255004462578095,85.6008333333333,6.45,30.4075,21.7916666666667,5.05666666666667,153.13
"2702900",2002,"Caatinga",0,0.000261506276150628,76.8741666666667,5.54166666666667,32.2258333333333,21.8791666666667,4.96,150.531666666667
"2703007",2002,"Mata Atlantica",0,0.000804073974805682,81.8391666666667,5.18333333333333,31.8408333333333,21.8858333333333,5.12416666666667,155.088333333333
"2703205",2002,"Caatinga",0,0,86.0183333333333,6.18333333333333,30.6291666666667,21.9733333333333,5.00833333333333,152.466666666667
"2703403",2002,"Caatinga",0,0.000420698359276399,80.3825,5.28333333333333,32.0525,22.0425,5.5525,168.191666666667
"2703502",2002,"Mata Atlantica",0,0.000371678126742241,79.7366666666667,5.51666666666667,32.1008333333333,21.7358333333333,4.22666666666667,127.764166666667
"2703601",2002,"Mata Atlantica",0,6.11920205605189e-05,74.3216666666667,5.40833333333333,32.115,21.725,3.93166666666667,118.851666666667
"2703700",2002,"Caatinga",0,0.000120984816405541,64.8558333333333,5.2,31.735,21.7383333333333,4.7475,143.436666666667
"2703759",2002,"Mata Atlantica",0,0.000119710301071407,84.5225,8.625,28.3858333333333,21.8916666666667,4.245,129.3125
"2703809",2002,"Mata Atlantica",0,2.96401683561563e-05,70.9716666666667,5.48333333333333,31.975,21.925,4.59,138.7075
"2703908",2002,"Mata Atlantica",0,4.05186385737439e-05,82.7625,6.80833333333333,31.1,22.3116666666667,6.41166666666667,194.450833333333
"2704005",2002,"Mata Atlantica",0,0.000203417412530513,87.4591666666667,5.86666666666667,30.8366666666667,22.41,6.19583333333333,187.8875
"2704104",2002,"Caatinga",0,0,86.4366666666667,5.90833333333333,30.8508333333333,22.4291666666667,6.5775,198.9525
"2704203",2002,"Mata Atlantica",0,0,81.5391666666667,5.9,31.8791666666667,22.5216666666667,6.21166666666667,189.196666666667
"2704906",2002,"Mata Atlantica",0,0,81.1958333333333,6.35,30.3466666666667,22.5341666666667,6.665,201.8775
"2704609",2002,"Caatinga",0,0,82.7391666666667,8.18333333333333,28.3308333333333,21.6483333333333,5.2325,158.266666666667
"2704807",2002,"Mata Atlantica",0,3.25425493833187e-05,61.8775,4.79166666666667,31.4591666666667,21.7208333333333,5.0575,153.149166666667
"2705200",2002,"Mata Atlantica",0,0,66.1325,5.13333333333333,31.9458333333333,21.7366666666667,5.50083333333333,166.37
"2705309",2002,"Caatinga",0,3.41518390765343e-05,83.0575,6.76666666666667,30.87,21.8158333333333,5.08333333333333,154.67
"2705408",2002,"Caatinga",0,0,62.2925,4.425,31.3491666666667,21.8608333333333,5.82666666666667,176.250833333333
"2705606",2002,"Mata Atlantica",0,0.00548420687261368,68.4366666666667,5.25,31.7308333333333,21.5441666666667,6.625,201.086666666667
"2705804",2002,"Caatinga",0,0.000764844945070227,86.6483333333333,6.43333333333333,30.4558333333333,21.6375,6.45,195.794166666667
"2705903",2002,"Caatinga",0,0.000278551532033426,80.5966666666667,5.25,31.92,21.6833333333333,6.63083333333333,200.990833333333
"2706109",2002,"Caatinga",0,0.000139470013947001,78.4866666666667,5.43333333333333,31.7075,21.7783333333333,6.75583333333333,205.830833333333
"2706422",2002,"Caatinga",0,0.000279310104043014,87.3025,5.74166666666667,30.9641666666667,21.7458333333333,7.2325,219.646666666667
"2706448",2002,"Mata Atlantica",0,0.000125274036955841,78.8108333333333,5.49166666666667,32.0758333333333,21.0891666666667,5.0625,153.2875
"2706505",2002,"Mata Atlantica",0,6.33552965027876e-05,82.5008333333333,5.98333333333333,31.705,21.17,4.85,147.115833333333
"2706604",2002,"Mata Atlantica",0,0,77.6666666666667,5.30833333333333,32.0133333333333,21.1825,4.96916666666667,150.361666666667
"2706802",2002,"Mata Atlantica",0,6.47165415480197e-05,81.2708333333333,6.775,29.6433333333333,21.2616666666667,4.88083333333333,148.63
"2706901",2002,"Mata Atlantica",0,6.53381247958184e-05,74.0991666666667,5.51666666666667,32.1675,21.3016666666667,5.7,172.584166666667
"2707008",2002,"Mata Atlantica",0,0.000797607178464606,81.2,5.88333333333333,31.8741666666667,20.9183333333333,5.02,151.919166666667
"2707107",2002,"Caatinga",0,0.000882007056056448,85.3383333333333,5.825,30.9058333333333,21.0225,4.63583333333333,140.5
"2707305",2002,"Mata Atlantica",0,0.000578647892757257,76.4475,5.2,32.2558333333333,21.0258333333333,4.89916666666667,148.143333333333
"2707404",2002,"Mata Atlantica",0,9.50299344293452e-05,63.5808333333333,4.43333333333333,31.2975,21.0966666666667,4.70083333333333,143.0975
"2707602",2002,"Mata Atlantica",0,0.000281293952180028,68.3308333333333,5.35,31.7941666666667,21.0958333333333,5.7075,172.74
"2707701",2002,"Mata Atlantica",0,0.000231133710851728,62.8091666666667,4.36666666666667,31.3141666666667,21.6966666666667,5.19666666666667,157.219166666667
"2707800",2002,"Mata Atlantica",0,0,71.535,5.41666666666667,31.7308333333333,21.7783333333333,5.0775,153.956666666667
"2707909",2002,"Mata Atlantica",0,0,65.4841666666667,5.5,31.83,21.7875,5.365,162.276666666667
"2708105",2002,"Mata Atlantica",0,0,83.7533333333333,5.74166666666667,30.895,21.8741666666667,5.0425,153.546666666667
"2708204",2002,"Caatinga",0,0,84.185,5.375,31.3516666666667,21.9441666666667,5.845,176.899166666667
"2708501",2002,"Mata Atlantica",0,0,64.9491666666667,5.325,31.5508333333333,21.915,5.23416666666667,158.406666666667
"2708709",2002,"Mata Atlantica",0,0.000125801987671405,70.3758333333333,5.55833333333333,32.1533333333333,22.0266666666667,5.12,155.151666666667
"2708907",2002,"Mata Atlantica",0,0.000253324889170361,65.2841666666667,4.98333333333333,31.4341666666667,22.0033333333333,5.45583333333333,164.965
"2709004",2002,"Mata Atlantica",0,0.000127469725940089,83.6116666666667,7.98333333333333,29.2391666666667,22.1075,5.11,155.475833333333
"2709152",2002,"Mata Atlantica",0,0.000128238009746089,72.6158333333333,5.46666666666667,32.1075,22.1675,5.515,166.825833333333
"2709202",2002,"Caatinga",0,0.000617175101393052,83.6116666666667,8,29.2391666666667,21.405,5.22666666666667,158.081666666667
"2709301",2002,"Mata Atlantica",0,8.74967188730423e-05,77.1541666666667,5.45833333333333,32.2141666666667,21.4808333333333,5.0775,153.969166666667
"2709400",2002,"Caatinga",0,0,79.9991666666667,5.38333333333333,32.1058333333333,21.4908333333333,5.30083333333333,160.373333333333
"2700102",2003,"Caatinga",0,0,72.1583333333333,5.11666666666667,32.22,21.5816666666667,5.08083333333333,154.746666666667
"2700201",2003,"Mata Atlantica",0,0,63.6133333333333,5.38333333333333,31.37,21.6458333333333,5.91333333333333,179.011666666667
"2700409",2003,"Mata Atlantica",0,0,62.7575,4.63333333333333,31.3025,21.915,5.25666666666667,159.088333333333
"2700508",2003,"Mata Atlantica",0,0,71.3891666666667,5.15833333333333,32.0008333333333,22.0266666666667,5.15,156.02
"2700607",2003,"Mata Atlantica",0,0,72.8116666666667,5.275,32.0516666666667,22.0033333333333,5.4875,165.955833333333
"2700805",2003,"Mata Atlantica",0,6.77874186550976e-05,85.3383333333333,5.825,30.9058333333333,22.1075,5.14,156.436666666667
"2701001",2003,"Mata Atlantica",0,6.84556407447974e-05,80.6216666666667,5.24166666666667,32.0041666666667,22.1675,5.56833333333333,168.4875
"2701209",2003,"Caatinga",0,0.000448631673396142,70.7816666666667,5.425,32.0958333333333,21.67,5.10333333333333,154.1225
"2701308",2003,"Mata Atlantica",0,0,69.9858333333333,5.475,31.785,21.71,4.88416666666667,147.7775
"2701357",2003,"Mata Atlantica",0,0.000454834894933139,86.1825,7.59166666666667,29.3683333333333,21.7058333333333,5.46833333333333,165.133333333333
"2701506",2003,"Mata Atlantica",0,0.000915415598681802,66.3883333333333,5.20833333333333,31.405,21.8566666666667,5.04166666666667,153.3875
"2701605",2003,"Caatinga",0,9.20725531718995e-05,65.5216666666667,5,31.2116666666667,21.88,5.60916666666667,169.551666666667
"2701704",2003,"Mata Atlantica",0,0,64.9375,5.025,31.5375,20.795,5.21583333333333,157.865
"2701803",2003,"Caatinga",0,0,61.4616666666667,4.25,31.3425,20.8858333333333,4.87333333333333,147.7125
"2701902",2003,"Mata Atlantica",0,0.000115500115500115,76.4475,5.40833333333333,32.265,20.8925,5.1225,154.901666666667
"2702108",2003,"Mata Atlantica",0,0.000460935699469924,68.2608333333333,5.88333333333333,32.3891666666667,20.9658333333333,4.92666666666667,150.018333333333
"2702207",2003,"Mata Atlantica",0,0.000459928711049787,75.5875,5.55,32.2241666666667,20.99,5.89083333333333,178.215
"2702306",2003,"Mata Atlantica",0,0.00345676119053199,80.5683333333333,5.25,31.8341666666667,21.7716666666667,5.14583333333333,155.799166666667
"2702405",2003,"Caatinga",0,0.00228791619001746,68.9458333333333,5.29166666666667,31.6791666666667,21.8891666666667,4.66,141.07
"2702603",2003,"Mata Atlantica",0,0.000432873662729578,87.2633333333333,7.59166666666667,29.5208333333333,21.8983333333333,5.19833333333333,157.185
"2702702",2003,"Mata Atlantica",0,0.000253742704897234,87.5858333333333,6.29166666666667,30.4775,21.98,4.915,149.683333333333
"2702801",2003,"Mata Atlantica",0,0.000129962960556241,78.3441666666667,5.83333333333333,30.9641666666667,21.9375,5.67,171.5125
"2702900",2003,"Caatinga",0,0,80.4008333333333,5.80833333333333,31.92,22.3241666666667,6.65666666666667,201.465833333333
"2703007",2003,"Mata Atlantica",0,0,79.3641666666667,5.45833333333333,32.1058333333333,22.4383333333333,6.1925,187.576666666667
"2703205",2003,"Caatinga",0,0,84.5016666666667,5.5,31.2041666666667,22.4358333333333,6.72916666666667,203.44
"2703403",2003,"Caatinga",0,0,71.46,5.625,32.1175,22.5266666666667,6.02916666666667,183.536666666667
"2703502",2003,"Mata Atlantica",0,0,82.3875,5.35,31.7741666666667,22.5641666666667,6.49083333333333,196.441666666667
"2703601",2003,"Mata Atlantica",0,0.00310443313051037,79.3308333333333,5.35,31.92,22.3225,6.12916666666667,185.63
"2703700",2003,"Caatinga",0,0.0007564932335883,83.6441666666667,5.35,31.485,22.4266666666667,5.75666666666667,174.380833333333
"2703759",2003,"Mata Atlantica",0,0.000213255992493389,74.935,4.99166666666667,32.0075,22.43,6.11333333333333,184.858333333333
"2703809",2003,"Mata Atlantica",0,4.32469835228993e-05,75.4691666666667,5.425,32.5541666666667,22.5241666666667,5.68666666666667,173.22
"2703908",2003,"Mata Atlantica",0,0.000306681270536692,77.2091666666667,5.08333333333333,31.0808333333333,22.555,6.12333333333333,185.318333333333
"2704005",2003,"Mata Atlantica",0,0.000170890093257165,84.4925,6.91666666666667,29.8141666666667,21.8283333333333,5.2225,158.2375
"2704104",2003,"Caatinga",0,0.000348458073026856,75.8825,5.45,32.5033333333333,21.9241666666667,5.11333333333333,155.213333333333
"2704203",2003,"Mata Atlantica",0,0.000177534302163382,79.2475,5.15,32.1683333333333,21.9258333333333,5.3375,161.53
"2704906",2003,"Mata Atlantica",0,0.000464720006196267,76.925,5.35833333333333,32.3933333333333,22.0091666666667,5.20083333333333,158.423333333333
"2704609",2003,"Caatinga",0,0.000367531240155413,80.7433333333333,5.06666666666667,31.9191666666667,22.0766666666667,5.68,172.051666666667
"2704807",2003,"Mata Atlantica",0,0,60.9783333333333,4.13333333333333,30.75,22.09,4.99416666666667,151.274166666667
"2705200",2003,"Mata Atlantica",0,6.81059728938228e-05,87.6208333333333,6.8,30.1283333333333,22.1991666666667,4.5625,138.146666666667
"2705309",2003,"Caatinga",0,0,71.2691666666667,4.70833333333333,31.8391666666667,22.1866666666667,5.2775,159.44
"2705408",2003,"Caatinga",0,0,81.825,5.25,31.9625,22.2758333333333,4.95333333333333,150.846666666667
"2705606",2003,"Mata Atlantica",0,6.89655172413793e-05,80.0925,5.525,32.1,22.2316666666667,5.55833333333333,168.16
"2705804",2003,"Caatinga",0,0.000247616689364863,84.5641666666667,8.425,28.1675,22.785,7.64666666666667,232.009166666667
"2705903",2003,"Caatinga",0,0.000382506693867143,85.7775,5.5,31.2666666666667,22.8633333333333,7.35833333333333,223.195833333333
"2706109",2003,"Caatinga",0,0,76.6608333333333,4.94166666666667,30.7983333333333,22.9008333333333,7.71916666666667,233.715833333333
"2706422",2003,"Caatinga",0,0.000134952766531714,74.6391666666667,5.075,31.8583333333333,22.99,7.64833333333333,233.000833333333
"2706448",2003,"Mata Atlantica",0,0.000138523341182989,81.825,5.20833333333333,31.9625,22.9883333333333,8.25583333333333,250.574166666667
"2706505",2003,"Mata Atlantica",0,0.000217910572853371,82.835,6.925,30.5375,21.7283333333333,5.38,162.865
"2706604",2003,"Mata Atlantica",0,8.17527795945062e-05,78.65,5.21666666666667,32.27,21.8391666666667,5.18916666666667,157.409166666667
"2706802",2003,"Mata Atlantica",0,4.79298307278145e-05,82.9733333333333,6.09166666666667,30.76,21.8408333333333,5.57333333333333,168.556666666667
"2706901",2003,"Mata Atlantica",0,2.3465732209064e-05,85.5225,7.775,28.9133333333333,21.9091666666667,5.2775,160.623333333333
"2707008",2003,"Mata Atlantica",0,2.30241446530261e-05,84.0208333333333,6.375,30.2616666666667,21.9983333333333,5.80166666666667,175.661666666667
"2707107",2003,"Caatinga",0,0,62.0358333333333,4.425,31.4408333333333,21.5716666666667,5.32416666666667,161.046666666667
"2707305",2003,"Mata Atlantica",0,8.05347507449464e-05,65.5358333333333,4.95,31.6216666666667,21.6408333333333,5.11916666666667,155.015
"2707404",2003,"Mata Atlantica",0,0,70.9816666666667,4.63333333333333,31.9733333333333,21.6675,5.59916666666667,169.3
"2707602",2003,"Mata Atlantica",0,0,79.5658333333333,5.94166666666667,30.2283333333333,21.7408333333333,5.16416666666667,157.115833333333
"2707701",2003,"Mata Atlantica",0,0,81.4866666666667,5.13333333333333,32.0741666666667,21.7858333333333,5.82833333333333,176.31
"2707800",2003,"Mata Atlantica",0,0.000233918128654971,80.91,5.875,31.3658333333333,22.19,4.76833333333333,144.2925
"2707909",2003,"Mata Atlantica",0,0,63.9291666666667,4.15,31.2858333333333,22.23,4.37583333333333,132.373333333333
"2708105",2003,"Mata Atlantica",0,0,85.1483333333333,6.29166666666667,30.4608333333333,22.2616666666667,4.99583333333333,150.873333333333
"2708204",2003,"Caatinga",0,0.000129048909536714,74.36,5.26666666666667,32.3091666666667,22.3491666666667,4.86083333333333,147.981666666667
"2708501",2003,"Mata Atlantica",0,0.000532056397978186,87.9483333333333,6.45833333333333,30.385,22.3391666666667,5.00166666666667,151.128333333333
"2708709",2003,"Mata Atlantica",0,0,79.1183333333333,4.99166666666667,31.9341666666667,22.5258333333333,7.83583333333333,237.716666666667
"2708907",2003,"Mata Atlantica",0,0,75.9425,4.93333333333333,31.8875,22.6066666666667,7.57,229.555
"2709004",2003,"Mata Atlantica",0,5.79005268947947e-05,77.6383333333333,5.3,32.2991666666667,22.6458333333333,7.76416666666667,235.185833333333
"2709152",2003,"Mata Atlantica",0,0,76.4066666666667,5.30833333333333,32.575,22.7366666666667,7.87083333333333,239.850833333333
"2709202",2003,"Caatinga",0,0,78.1141666666667,5.275,32.1266666666667,22.7183333333333,8.39833333333333,254.963333333333
"2709301",2003,"Mata Atlantica",0,0.000133146927634645,76.4066666666667,5.33333333333333,32.575,21.8583333333333,5.38,162.620833333333
"2709400",2003,"Caatinga",0,0.000133005253707521,69.17,5.09166666666667,31.9783333333333,21.9341666666667,5.18583333333333,156.9375
"2700102",2004,"Caatinga",0,0,77.0991666666667,5.075,31.7983333333333,21.9108333333333,5.6675,171.213333333333
"2700201",2004,"Mata Atlantica",0,0,68.4541666666667,4.88333333333333,32.0816666666667,22.0383333333333,5.29,160.948333333333
"2700409",2004,"Mata Atlantica",0,0,82.3683333333333,6.29166666666667,31.2241666666667,22.0958333333333,5.825,176.1675
"2700508",2004,"Mata Atlantica",0,0,83.3483333333333,5.89166666666667,31.0025,23.6508333333333,8.545,259.251666666667
"2700607",2004,"Mata Atlantica",0,0,82.2683333333333,5.25833333333333,31.875,23.7116666666667,8.23916666666667,249.699166666667
"2700805",2004,"Mata Atlantica",0,0,66.2716666666667,4.81666666666667,32.1658333333333,23.7425,8.94083333333333,270.481666666667
"2701001",2004,"Mata Atlantica",0,0,85.8241666666667,7.4,29.3325,23.8375,8.28166666666667,252.3375
"2701209",2004,"Caatinga",0,0,80.6666666666667,5.34166666666667,32.1975,23.8533333333333,8.7425,264.866666666667
"2701308",2004,"Mata Atlantica",0,0.000316255534471853,74.3258333333333,5.325,32.3116666666667,22.3108333333333,6.90916666666667,209.608333333333
"2701357",2004,"Mata Atlantica",0,0,62.7933333333333,4.625,32.1491666666667,22.4058333333333,6.63083333333333,201.083333333333
"2701506",2004,"Mata Atlantica",0,5.31914893617021e-05,86.5208333333333,7.61666666666667,29.4025,22.4383333333333,7.06666666666667,213.865833333333
"2701605",2004,"Caatinga",0,0,71.0833333333333,5.30833333333333,32.435,22.515,6.64416666666667,202.3975
"2701704",2004,"Mata Atlantica",0,0,84.1658333333333,8.38333333333333,28.4133333333333,22.5325,7.115,215.554166666667
"2701803",2004,"Caatinga",0,0.00048590021691974,85.8266666666667,6.71666666666667,30.1083333333333,20.9933333333333,5.70166666666667,173.084166666667
"2701902",2004,"Mata Atlantica",0,0.000153447452772284,87.3625,5.5,31.0833333333333,21.0633333333333,5.4825,166.483333333333
"2702108",2004,"Mata Atlantica",0,0.00053663363015881,84.425,5.225,31.5316666666667,21.1033333333333,5.69,172.415833333333
"2702207",2004,"Mata Atlantica",0,0.000363390099271568,79.1066666666667,5.525,32.2316666666667,21.1958333333333,5.69833333333333,173.646666666667
"2702306",2004,"Mata Atlantica",0,0.000260675475325437,71.0116666666667,5.16666666666667,32.1375,21.1983333333333,6.3525,192.805833333333
"2702405",2004,"Caatinga",0,0,75.2008333333333,5.4,32.3825,20.8058333333333,5.3425,162.084166666667
"2702603",2004,"Mata Atlantica",0,0,74.8533333333333,5.43333333333333,32.6316666666667,20.8725,5.16416666666667,156.739166666667
"2702702",2004,"Mata Atlantica",0,0,68.1416666666667,5.00833333333333,31.4816666666667,20.9091666666667,5.25416666666667,159.164166666667
"2702801",2004,"Mata Atlantica",0,0,79.765,5.2,32.2825,20.9875,5.21916666666667,159.020833333333
"2702900",2004,"Caatinga",0,9.37734433608402e-05,78.1,5.35,32.3316666666667,21.0075,5.915,179.350833333333
"2703007",2004,"Mata Atlantica",0,0,83.26,8.41666666666667,27.9583333333333,21.7675,5.50833333333333,166.785833333333
"2703205",2004,"Caatinga",0,0,68.4541666666667,4.88333333333333,32.0816666666667,21.885,5.35416666666667,162.311666666667
"2703403",2004,"Caatinga",0,0,73.1608333333333,5.3,32.2158333333333,21.875,5.73666666666667,173.4475
"2703502",2004,"Mata Atlantica",0,0,76.4266666666667,5.325,32.5783333333333,21.9608333333333,5.37916666666667,163.710833333333
"2703601",2004,"Mata Atlantica",0,0,72.9066666666667,5.05833333333333,32.255,22.03,5.85,177.03
"2703700",2004,"Caatinga",0,7.41784734070173e-05,64.5316666666667,4.88333333333333,31.9325,21.6025,5.57583333333333,168.950833333333
"2703759",2004,"Mata Atlantica",0,0.000145793847499636,64.25,4.84166666666667,31.5375,21.7208333333333,4.93333333333333,149.484166666667
"2703809",2004,"Mata Atlantica",0,0,67.0266666666667,4.70833333333333,31.3141666666667,21.7466666666667,5.37666666666667,162.750833333333
"2703908",2004,"Mata Atlantica",0,0,66.2716666666667,4.93333333333333,31.2633333333333,21.8225,5.22916666666667,159.281666666667
"2704005",2004,"Mata Atlantica",0,0.000209059233449477,64.4133333333333,4.66666666666667,31.3183333333333,21.7741666666667,6.25166666666667,189.409166666667
"2704104",2004,"Caatinga",0,4.41657097429556e-05,69.2683333333333,5.04166666666667,31.8425,21.6108333333333,5.37416666666667,162.561666666667
"2704203",2004,"Mata Atlantica",0,0,85.2725,8.35,28.4441666666667,21.6883333333333,5.19666666666667,157.335
