"Uso e ocupação do solo","Malha rodoviária","Serviços de saúde","Perfil Epidemiológico da Malária","Mobilidade Populacional","Suscetibilidade Social","Índice de Capacidade Adaptativa","Índice de sensibilidade","Índice de Exposição","Índice de Vulnerabilidade","Índice de Risco de Impacto para temperatura (média)","Índice de Risco de Impacto para temperatura (mediana)","Índice de Risco de Impacto para temperatura (PCA)"
0.335435060790505,0,1,0,0.245,0.505,1,0.478429934233418,0.167717530395253,0.739214967116709,0.468977499170654,0.5,0.373549566293345
0.543375481365695,0.5,0.65,0.00473923269882867,0.53,0.51,0.65,0.603670913473555,0.521687740682847,0.626835456736778,0.496174399139875,0.521687740682847,0.397438622533625
0.697332343619499,0,0.27,0.648146056322152,0.225,0.545,0.27,0.667220860503243,0.34866617180975,0.468610430251622,0.482425534020457,0.468610430251622,0.345841827946826
0.592616174841176,0.5,0.94,0.00278506563511554,0.075,0.56,0.94,0.448232947743095,0.546308087420588,0.694116473871548,0.526808187097379,0.546308087420588,0.363458842874105
0.774108275129348,0.5,0.725,0.455522708943152,0.325,0.54,0.725,0.655931199220609,0.637054137564674,0.690465599610304,0.652506579058326,0.637054137564674,0.167916429985337
0.315560890065902,0,0.75,0,0.13,0.52,0.75,0.441025566462357,0.157780445032951,0.595512783231179,0.404431076088043,0.46,0.455753050586577
0.492369601661294,0,0.53,0.249784292056667,0.68,0.525,0.53,0.741465198910054,0.246184800830647,0.635732599455027,0.420639133428558,0.38,0.458387168236754
0.625282942011866,0.5,0.3,0.0219509165307127,0.245,0.55,0.3,0.517520561365686,0.562641471005933,0.408760280682843,0.460467250562925,0.41,0.428604608315144
0.541024750434155,0,0,0.0141052701614356,0.19,0.57,0,0.507128230074318,0.270512375217078,0.253564115037159,0.318025496751412,0.270512375217078,0.570215594039006
0.27268802346584,0,0.5,0,0.13,0.545,0.5,0.459590494532371,0.13634401173292,0.479795247266185,0.342046419666368,0.41,0.536532014164277
0.381193024879608,0.5,0.5,0.0416014794581507,0.875,0.505,0.5,0.755115859940459,0.440596512439804,0.627557929970229,0.506051480803345,0.45,0.359174588764478
0.688315677228867,0,0.5,0,0.365,0.52,0.5,0.540222795019498,0.344157838614434,0.520111397509749,0.441423078708061,0.46,0.42580385451852
0.520184566538292,0,0.5,0,0.2,0.52,0.5,0.470573677096399,0.260092283269146,0.4852868385482,0.405126373939115,0.47,0.460271254168301
0.410176667575899,0.5,0.745,0.0229477923601887,0.615,0.55,0.745,0.673961099042741,0.455088333787949,0.709480549521371,0.568189627769773,0.54,0.270552086124749
0.660822887868911,0.5,0.68,0.016549122038657,0.085,0.555,0.68,0.452298781166648,0.580411443934455,0.566149390583324,0.548853611505926,0.566149390583324,0.309606270061924
0.15055518670062,0,0.08,0.00325595527961134,0.195,0.525,0.08,0.473017665449627,0.0752775933503102,0.276508832724814,0.283928808691708,0.276508832724814,0.582792538765664
0.63375859692594,0.5,0.865,0.0122834968520894,0.19,0.555,0.865,0.495518390919286,0.56687929846297,0.680259195459643,0.585712831307538,0.56687929846297,0.263757756307705
0.44783903929577,0,0.485,0.03355884006972,0.17,0.54,0.485,0.481436254748813,0.223919519647885,0.483218127374406,0.389045882340764,0.46,0.478373121533727
0.622646800892593,0,0.265,0.0286907492709815,0.21,0.57,0.265,0.51934052476293,0.311323400446296,0.392170262381465,0.404497887609254,0.392170262381465,0.456989255025547
0.452739178418098,0,0.75,0.00577838567017694,0.165,0.535,0.75,0.468432145134826,0.226369589209049,0.609216072567413,0.445195220592154,0.5,0.405431661948842
0.509740429148206,0.5,0.665,0.0222264007313376,0.135,0.535,0.665,0.460020064938241,0.504870214574103,0.56251003246912,0.482460082347741,0.504870214574103,0.404601216124804
0.20735352683837,0.5,0.5,0,0.665,0.5,0.5,0.652005612423667,0.353676763419185,0.576002806211833,0.346559856543673,0.353676763419185,0.603943216273144
0.440555249275446,0.5,0.6,0.00200672598462339,0.68,0.465,0.6,0.632865139019285,0.470277624637723,0.616432569509642,0.415570064715788,0.470277624637723,0.522171454542672
0.674128098797097,0.5,0.65,0.0418626816972405,0.275,0.53,0.65,0.520478782460993,0.587064049398548,0.585239391230496,0.494101146876348,0.585239391230496,0.410211533872448
0.694384045264263,0.5,0.585,0.00238633241216361,0.735,0.51,0.585,0.689596500844532,0.597192022632131,0.637298250422266,0.508163424351466,0.597192022632131,0.398350060651214
0.622778494462151,0.5,0.725,0.656023349260981,0.45,0.47,0.725,0.708538227132314,0.561389247231075,0.716769113566157,0.456052786932411,0.561389247231075,0.494780770795549
0.357551592124278,0.5,0.4,0,0.53,0.455,0.4,0.561603099960562,0.428775796062139,0.480801549980281,0.353192448680807,0.428775796062139,0.593882879404724
0.372907420960331,0.5,0,0,0.495,0.6,0,0.654505627449619,0.436453710480165,0.327252813724809,0.307902174734992,0.327252813724809,0.645328735165056
0.27831521849505,0,0,0,0.09,0.645,0,0.516965572164401,0.139157609247525,0.2584827860822,0.152546798443242,0.139157609247525,0.824551495019108
0.51532225407487,0.5,0.77,0.464733690529907,0.245,0.54,0.77,0.624542735644209,0.507661127037435,0.697271367822104,0.408310831619846,0.507661127037435,0.560020107211472
0.493539856505575,0.5,0.5,0,0.305,0.56,0.5,0.544599727959484,0.496769928252788,0.522299863979742,0.409689930744176,0.496769928252788,0.521353088040888
0.35603898671254,0,0.295,0.00423851530436275,0.22,0.615,0.295,0.550658270066166,0.17801949335627,0.422829135033083,0.230282876129784,0.17801949335627,0.730924120842956
0.478182023229524,0.5,0.815,0.0294397292743946,0.28,0.515,0.815,0.508239386026037,0.489091011614762,0.661619693013019,0.503570234875927,0.489091011614762,0.382688271151097
0.54630822083282,0,0.36,0.179532367228702,0.245,0.61,0.36,0.602807207224516,0.27315411041641,0.481403603612258,0.281519238009556,0.27315411041641,0.677909001403304
0.582338000021305,0.5,0.235,0.103110419526022,0.69,0.335,0.235,0.566681418764184,0.541169000010652,0.400840709382092,0.407336569797581,0.400840709382092,0.513869330245088
0.520756781245912,0.5,0.835,0.463887849194675,0.23,0.565,0.835,0.636557297134252,0.510378390622956,0.735778648567126,0.435385679730027,0.510378390622956,0.521001019779451
0.238076961287226,0,0,0,0.255,0.61,0,0.560623790789481,0.119038480643613,0.28031189539474,0.186450125346118,0.16,0.764494583172811
0.480494927502158,0.5,0.71,0.376274197083783,0.3,0.495,0.71,0.591477696562377,0.490247463751079,0.650738848281189,0.496995437344089,0.490247463751079,0.392346807799818
0.412513820252586,0.5,0.5,0.00190367201973036,0.24,0.525,0.5,0.491663348416201,0.456256910126293,0.4958316742081,0.390696194778131,0.456256910126293,0.538725154265599
0.514809436630872,0.5,0.01,0.043783340190652,0.685,0.59,0.01,0.738598556602766,0.507404718315436,0.374299278301383,0.343901332205606,0.374299278301383,0.610280405837103
0.110007225603057,0.5,0.5,0.00211877312256884,0.165,0.495,0.5,0.43778234296057,0.305003612801528,0.468891171480285,0.324631594760604,0.305003612801528,0.608880572456659
0.583861570362199,0.5,0.72,0.0768966509433379,0.15,0.57,0.72,0.506473578854457,0.541930785181099,0.613236789427228,0.498389191536109,0.541930785181099,0.396288236364085
0.411557563780068,0,0.335,1,0.05,0.55,0.335,0.688008912729168,0.205778781890034,0.511504456364584,0.395761079418206,0.47,0.467349173386232
0.770182614241111,0,0.27,0.00479768472757479,0.12,0.565,0.27,0.471461358456044,0.385091307120555,0.370730679228022,0.355273995449526,0.370730679228022,0.557806240219621
0.741926497849141,0,0.5,0.00228216038105576,0.115,0.545,0.5,0.453848637263495,0.37096324892457,0.476924318631748,0.489295855852106,0.476924318631748,0.341317915059133
0.557129820520707,0,0.5,0.00209572359558302,0.415,0.585,0.5,0.610139092843151,0.278564910260354,0.555069546421576,0.481211485560643,0.555069546421576,0.34611744580104
0.477442720148451,0.5,0.81,0.449132652116517,0.105,0.525,0.81,0.550275083781215,0.488721360074226,0.680137541890608,0.612952967321611,0.67,0.195904834230767
0.180802053339396,0.5,0.875,0.224511630593569,0.025,0.675,0.875,0.569836531331383,0.340401026669698,0.722418265665692,0.397606430778463,0.340401026669698,0.539659205139917
0.437905923724784,0,0.74,0.544756498400559,0.19,0.545,0.74,0.625723220025053,0.218952961862392,0.682861610012527,0.53060485729164,0.682861610012527,0.26902332450746
0.455431816864071,0,0.505,1,0.55,0.585,0.505,0.925057745127486,0.227715908432036,0.715028872563743,0.464248260331926,0.45,0.39285890938286
0.784370192672881,0,0.705,0.00590351398476952,0.2,0.575,0.705,0.51294242786768,0.39218509633644,0.60897121393384,0.60038543675676,0.60897121393384,0.178900629690637
0.487672581946427,0.5,0.385,0.00570153030074896,0.095,0.54,0.385,0.442577154946087,0.493836290973213,0.413788577473043,0.375874956148752,0.413788577473043,0.558666912387605
0.462275310199446,0.5,0.375,0.111921410022017,0.14,0.575,0.375,0.515018419967693,0.481137655099723,0.445009209983847,0.518715621694523,0.481137655099723,0.312897110651568
0.774236208078759,0,0.715,0.00210483304060054,0.725,0.485,0.715,0.666737653646368,0.38711810403938,0.690868826823184,0.615995643620855,0.690868826823184,0.166068948284461
0.503934123024466,0.5,0.21,0.509988913999185,0.045,0.55,0.21,0.559242864026777,0.501967061512233,0.384621432013388,0.415529497841874,0.384621432013388,0.486262701456906
0.617983353012307,0.5,0.1,0.416828790928332,0.21,0.565,0.1,0.615951403754148,0.558991676506153,0.357975701877074,0.535655792794409,0.558991676506153,0.287192316348788
0.780316598835232,0,0.8,0.421758888194282,0.24,0.56,0.8,0.626176199547214,0.390158299417616,0.713088099773607,0.564415466397074,0.59,0.260809540955902
0.314725672651751,0.5,0.86,0.593669624650547,0.07,0.59,0.86,0.621128992332433,0.407362836325875,0.740564496166217,0.582642444164031,0.6,0.238862614644828
0.241569646796569,0,0.385,1,0.01,0.52,0.385,0.648846364397128,0.120784823398284,0.516923182198564,0.342569335198949,0.39,0.538641203657126
0.672373141979883,0.5,0.72,0.697647246410044,0.6,0.55,0.72,0.842022101293086,0.586186570989941,0.781011050646543,0.682399207212161,0.68,0.119910348862418
0.871522460182327,0.5,0.5,0.284151059855655,0.32,0.585,0.5,0.642942254507253,0.685761230091164,0.571471127253627,0.64574411911493,0.68,0.169698702830386
0.426341380870399,0,0.265,0.80979919429885,0.155,0.51,0.265,0.653465097217489,0.213170690435199,0.459232548608745,0.394134413014648,0.459232548608745,0.462129376397021
0.563973313856082,0,0.225,0.00597615285608611,0.14,0.505,0.225,0.435652452610215,0.281986656928041,0.330326226305107,0.374104294411049,0.330326226305107,0.49035524572653
0.252347490536122,0,0.375,0.882643907565991,0.3,0.57,0.375,0.778056240729782,0.126173745268061,0.576528120364891,0.300900621877651,0.2,0.623900228415305
0.251108066091466,0,0.81,0.0690364403549091,0.04,0.625,0.81,0.498852009737872,0.125554033045733,0.654426004868936,0.326660012638223,0.2,0.593818618140947
0.652151194762309,0,0.585,0.0743907894517376,0.01,0.61,0.585,0.476433540696404,0.326075597381155,0.530716770348202,0.412264122576452,0.38,0.473805714895962
0.362451282340381,0.5,0.78,0.600040835858991,0.29,0.595,0.78,0.719354265428278,0.43122564117019,0.749677132714139,0.41030092462811,0.43122564117019,0.546561694563007
0.511014532054994,0.5,0.475,0.773099915459825,0.29,0.505,0.475,0.697251918383482,0.505507266027497,0.586125959191741,0.573877741739746,0.586125959191741,0.250297351990108
0.2817721032767,0,0.365,0.805132915255472,0.035,0.645,0.365,0.701855689766869,0.14088605163835,0.533427844883435,0.271437965507262,0.14088605163835,0.670756731861911
0.7654633662002,0,0.94,0.784122559096696,0.665,0.505,0.94,0.858394442736662,0.3827316831001,0.899197221368331,0.630642968156144,0.61,0.179237048747714
0.721363731791146,0,0.81,0.568432480988306,0.64,0.455,0.81,0.75496126130433,0.360681865895573,0.782480630652165,0.611054165515913,0.69,0.18523998154746
0.234905264555724,0,0.87,1,0.04,0.645,0.87,0.754334480733213,0.117452632277862,0.812167240366606,0.433206624214823,0.37,0.436534038057295
0.559204440888301,0,0.71,0.37628522088974,0.295,0.495,0.71,0.589369966606333,0.279602220444151,0.649684983303166,0.533095734582439,0.649684983303166,0.274229687350209
0.453631730035434,0,0.78,0.559723636572224,0.23,0.595,0.78,0.683606337390005,0.226815865017717,0.731803168695002,0.392873011237573,0.226815865017717,0.519953096375643
0.449184562187258,0,0.72,0.405350184521383,0.125,0.59,0.72,0.59566955382809,0.224592281093629,0.657834776914045,0.430809019335891,0.41,0.439270699096695
0.316382246151651,0,0.785,0.983252698765401,0.125,0.625,0.785,0.771033633210365,0.158191123075826,0.778016816605182,0.415402646560336,0.31,0.471636911338246
0.558160156823724,0.5,0.56,0.859874084764875,0.23,0.595,0.56,0.761187635005401,0.529080078411862,0.660593817502701,0.556557965304854,0.529080078411862,0.300810260442506
0.731673472783448,0,0.555,0.651786206719857,0.665,0.49,0.555,0.813049886666318,0.365836736391724,0.684024943333159,0.559953893241628,0.63,0.256651669450157
0.814772146455246,0.5,0,0.0768637341678991,0.395,0.54,0,0.587605544235869,0.657386073227623,0.293802772117934,0.540396281781853,0.657386073227623,0.292446020194509
0.386950096362265,0.5,0.115,0.639080611459064,0.63,0.275,0.115,0.635333374999954,0.443475048181132,0.375166687499977,0.47288057856037,0.443475048181132,0.36940986554909
0.635426947202592,0.5,0.3,0.797499205109135,0.11,0.555,0.3,0.664707517725562,0.567713473601296,0.482353758862781,0.563355744154692,0.567713473601296,0.26505832692739
0.605987633941601,0,0.76,0.777544386107219,0.065,0.57,0.76,0.651693444695976,0.302993816970801,0.705846722347988,0.479613513106263,0.43,0.384087618077049
0.602139834995222,0.5,0.465,0.790733634400686,0.72,0.465,0.465,0.853615726183971,0.551069917497611,0.659307863091986,0.643459260196532,0.659307863091986,0.155193571039636
0.574226338921774,0,0.8,0.0562877018909388,0.4,0.515,0.8,0.565832811688222,0.287113169460887,0.682916405844111,0.570009858434999,0.682916405844111,0.218346561094064
0.555055200153113,0,0.57,0.0135139945583999,0.265,0.545,0.57,0.520069162184126,0.277527600076557,0.545034581092063,0.51085406038954,0.545034581092063,0.292379053853843
0.407337106022079,0,0.455,0.554431161220688,0.665,0.535,0.455,0.821302940830543,0.203668553011039,0.638151470415272,0.457273341142104,0.53,0.384011588678855
0.521733202984037,0.5,0.68,0.775936540907649,0.25,0.565,0.68,0.725656307020458,0.510866601492018,0.702828153510229,0.624564918334082,0.66,0.185841012904431
0.735727066621097,0,0.325,0.00179567726727646,0.73,0.44,0.325,0.635351453505003,0.367863533310549,0.480175726752502,0.55267975335435,0.480175726752502,0.230899003565547
0.212277016552301,0,0.19,0.771225380519144,0.125,0.59,0.19,0.690239036038475,0.106138508276151,0.440119518019237,0.302086008765129,0.36,0.590541853047175
0.513031987589753,0.5,0.76,0.893147454367394,0.685,0.405,0.76,0.820757225083086,0.506515993794876,0.790378612541543,0.648964868778807,0.65,0.158990568645891
0.259943004524197,0.5,0.85,0.715083915710028,0.645,0.53,0.85,0.850672310715175,0.379971502262098,0.850336155357588,0.610102552539895,0.6,0.204903636215082
0.276275725495812,0,0.35,0.733592959721593,0.08,0.63,0.35,0.691220678224843,0.138137862747906,0.520610339112421,0.309582733953443,0.27,0.601253240057631
0.705062602020852,0,0.72,0.0353203587274913,0.15,0.635,0.72,0.543995972100773,0.352531301010426,0.631997986050387,0.414843095686938,0.352531301010426,0.495589139556199
0.346462719267525,0.5,0.265,0.520230299591925,0.11,0.52,0.265,0.567049620733709,0.423231359633762,0.416024810366854,0.313085390000206,0.416024810366854,0.649808572845876
0.549523224606431,0,0.235,0.135859200207235,0.16,0.62,0.235,0.563064920999492,0.274761612303216,0.399032460499746,0.307931357600987,0.274761612303216,0.616665283161051
0.546781148557475,0,0.7,0.501534726771755,0.655,0.57,0.7,0.829400291341914,0.273390574278738,0.764700145670957,0.589363573316565,0.73,0.196717382455603
0.559490345280213,0,0.75,0.0664448021887049,0.225,0.515,0.75,0.494587888574536,0.279745172640106,0.622293944287268,0.534013038975791,0.622293944287268,0.267440414209869
0.526894730658683,0,0.095,0.040506721014479,0.38,0.51,0.095,0.549598524422808,0.263447365329341,0.322299262211404,0.271915542513582,0.263447365329341,0.661682258190188
0.289342428065846,0.5,0.855,1,0.21,0.59,0.855,0.785251336233285,0.394671214032923,0.820125668116643,0.581598960716522,0.53,0.25255080251829
0.356834046971811,0,0.755,1,0.6,0.44,0.755,0.838486955631438,0.178417023485905,0.796743477815719,0.481720167100541,0.47,0.365177222600018
0.658016898149672,0,0.5,0.0127799752399497,0,0.595,0.5,0.445148588356485,0.329008449074836,0.472574294178242,0.367194247751026,0.329008449074836,0.541848021414723
0.409530766861243,0,0.74,0.627394734842639,0.06,0.575,0.74,0.614485964631152,0.204765383430622,0.677242982315576,0.444002788582066,0.45,0.414843124421308
0.451739756929404,0,0.9,0.308544568076883,0.21,0.51,0.9,0.547119829780408,0.225869878464702,0.723559914890204,0.549809931118302,0.7,0.245207967991851
0.75599503580934,0,0.5,0.00206907639110471,0.115,0.495,0.5,0.41666370430269,0.37799751790467,0.458331852151345,0.535443123352005,0.458331852151345,0.259355112180582
0.357899799569936,0.5,0.875,0.981014153803431,0.66,0.63,0.875,1,0.428949899784968,0.9375,0.525483299928323,0.428949899784968,0.38152913179504
0.327271360150496,0,0.895,1,0.205,0.565,0.895,0.764575828832269,0.163635680075248,0.829787914416134,0.444474531497127,0.34,0.432391973760688
0.388976893281089,0.5,0.365,0.50867077480703,0.645,0.245,0.365,0.585679555658244,0.444488446640544,0.475339777829122,0.639942741489889,0.475339777829122,0.0982757020663957
0.391626941026717,0.5,0.79,0.0303661988955043,0.15,0.44,0.79,0.397909008169036,0.445813470513358,0.593954504084518,0.636589324865959,0.593954504084518,0.127108658764622
0.650673978301264,0.5,0.77,0.984088569162569,0.635,0.535,0.77,0.919695035272339,0.575336989150632,0.844847517636169,0.756728168928934,0.844847517636169,0
0.728502246449384,0.5,0.87,0.288646787957471,0.68,0.355,0.87,0.62526866007619,0.614251123224692,0.747634330038095,0.670628484420929,0.65,0.14135145479945
0.225022035493945,0.5,0.845,0.99554065878384,0.15,0.48,0.845,0.677086073861767,0.362511017746972,0.761043036930883,0.547851351559285,0.52,0.291538018110881
0.278112756808916,0.5,0.815,0.446383684436565,0.185,0.435,0.815,0.516500073423665,0.389056378404458,0.665750036711832,0.50493547170543,0.46,0.354919415440432
0.213040119131203,0.5,0.845,1,0.68,0.495,0.845,0.913099066681515,0.356520059565601,0.879049533340758,0.638523197635453,0.68,0.154824070661477
0.365336198358736,0.5,0.815,0.00482157413424419,0.575,0.525,0.815,0.633826367472562,0.432668099179368,0.724413183736281,0.629027094305216,0.724413183736281,0.161735552822006
0.154596757817192,0.5,0.785,0.934856058778121,0.69,0.44,0.785,0.859639322802954,0.327298378908596,0.822319661401477,0.546539346770024,0.49,0.296306253869049
0.362664398537705,0.5,0.77,0.948545039650204,0.185,0.525,0.77,0.713129821059634,0.431332199268853,0.741564910529817,0.620965703266223,0.69,0.17868097723693
0.0787469497592616,0.5,0.775,0.967823436926666,0.075,0.46,0.775,0.623411240784269,0.289373474879631,0.699205620392134,0.549526365090588,0.66,0.257671353352044
0.0900373864897004,0.5,0.89,0.245813390146285,0.56,0.42,0.89,0.611812219384449,0.29501869324485,0.750906109692225,0.585308267645692,0.71,0.206796311136291
0.211060964190463,0,0.875,0.5266505035299,0.265,0.67,0.875,0.745526608713752,0.105530482095231,0.810263304356876,0.305264595484036,0.105530482095231,0.65554905330792
0.999753026579018,0,0.5,0.00177732130777746,0.21,0.51,0.5,0.467828257125571,0.499876513289509,0.483914128562785,0.437930213950765,0.483914128562785,0.465723269292096
0.375995877947955,0.5,0.5,0,0.19,0.515,0.5,0.462639532820391,0.437997938973977,0.481319766410195,0.496439235128058,0.481319766410195,0.347280560671513
0.844020796298067,0,0,0,0.125,0.625,0,0.516887685025411,0.422010398149034,0.258443842512705,0.373484746887246,0.422010398149034,0.514354191013582
0.697457807584676,0,0.385,0.740475974655366,0.75,0.635,0.385,0.979530379426281,0.348728903792338,0.68226518971314,0.360331364501826,0.348728903792338,0.598993780129388
0.248178702811903,0,0.5,0.00200552361033704,0.085,0.575,0.5,0.463391571354653,0.124089351405952,0.481695785677326,0.348595045694426,0.44,0.522298943033799
0.417637954536541,0.5,0.225,0.691841302117876,0.15,0.55,0.225,0.650569271782774,0.45881897726827,0.437784635891387,0.518867871053219,0.45881897726827,0.305410727599305
0.517217969847509,0,0.34,0.0273041457202217,0.115,0.405,0.34,0.356352590272377,0.258608984923755,0.348176295136189,0.368928426686648,0.348176295136189,0.496646636096689
0.669740306721329,0.5,0.4,0.645865362657899,0.33,0.495,0.4,0.673823668699334,0.584870153360665,0.536911834349667,0.577260662570111,0.584870153360665,0.255787561555336
0.355725685719803,0,0.3,1,0.24,0.64,0.3,0.83504466835933,0.177862842859901,0.567522334179665,0.305128392346522,0.177862842859901,0.628357166861171
0.562082896283826,0.5,0.065,0.015691280706902,0.145,0.385,0.065,0.351162491980108,0.531041448141913,0.208081245990054,0.249707564710656,0.208081245990054,0.748529906565199
0.552279119001363,0.5,0.5,0.00597697996198231,0.21,0.6,0.5,0.535747503696257,0.526139559500681,0.517873751848129,0.55800443711627,0.526139559500681,0.270266852449822
0.756328763650021,0.5,0.5,0.00378911585318933,0.18,0.59,0.5,0.515092548958963,0.628164381825011,0.507546274479481,0.378570218768164,0.507546274479481,0.607046146348898
0.432723071389746,0.5,0,0.00393220532267204,0.12,0.58,0,0.482376610766888,0.466361535694873,0.241188305383444,0.385849947026106,0.45,0.501163333587506
0.911811425137832,0,0.665,0.0109427616555835,0.115,0.595,0.665,0.493217039736047,0.455905712568916,0.579108519868023,0.625004744145646,0.579108519868023,0.147061107383411
0.467425734456677,0,0.15,1,0.175,0.65,0.15,0.815033108284297,0.233712867228338,0.482516554142148,0.442076473790162,0.482516554142148,0.388578958304436
0.841599506065053,0.5,0.165,0.162656160512724,0.115,0.52,0.165,0.476736331066632,0.670799753032526,0.320868165533316,0.537222639521947,0.62,0.306645380201887
0.216036059464524,0,0.5,0.00405353270093655,0.215,0.56,0.5,0.50765703565786,0.108018029732262,0.50382851782893,0.353948849187064,0.45,0.513008919968379
0.526838014732072,0,0.43,0,0.6,0.455,0.43,0.591151210594603,0.263419007366036,0.510575605297302,0.321331537554446,0.263419007366036,0.611696399961118
