"code_muni","year","biome","LTA"
2506004,2003,2,0
2506004,2004,2,0
2506004,2005,2,0
2506301,2001,2,1.8777932174109e-05
2506301,2002,2,1.87789900659143e-05
2506301,2003,2,0
2506301,2004,2,3.694604030813e-05
2506301,2005,2,0
2506400,2001,2,0
2506400,2002,2,0
2506400,2003,2,0
2506400,2004,2,0
2506400,2005,2,0
2502607,2001,2,0
2502607,2002,2,0
2502607,2003,2,0
2502607,2004,2,0
2502607,2005,2,0.000157257430413587
2506707,2001,2,0
2506707,2002,2,0
2506707,2003,2,0.000177038151721696
2506707,2004,2,8.81756458866061e-05
2506707,2005,2,0
2507309,2001,2,0
2507309,2002,2,0.000142694063926941
2507309,2003,2,0.000142399430402278
2507309,2004,2,7.10631040363843e-05
2507309,2005,2,0
2507507,2001,4,1.59285635780651e-06
2507507,2002,4,0
2507507,2003,4,3.04887344126345e-06
2507507,2004,4,1.49491802617003e-06
2507507,2005,4,1.46682840894589e-06
2507705,2001,2,0.000129332643559234
2507705,2002,2,0.000318857215738792
2507705,2003,2,0
2507705,2004,2,0
2507705,2005,2,0
2508307,2001,2,0.000240519522167883
2508307,2002,2,3.97772474144789e-05
2508307,2003,2,3.94929110224715e-05
2508307,2004,2,0.000196124578332157
2508307,2005,2,0.000116890707188778
2508901,2001,4,0
2508901,2002,4,2.46050883322671e-05
2508901,2003,4,0
2508901,2004,4,0
2508901,2005,4,0
2509008,2001,2,0.000278862242052426
2509008,2002,2,9.27127758205081e-05
2509008,2003,2,9.24898261191269e-05
2509008,2004,2,0
2509008,2005,2,0
2509057,2001,4,0
2509057,2002,4,0.000149499177754522
2509057,2003,4,0
2509057,2004,4,0
2509057,2005,4,0
2509107,2001,2,4.71297954566877e-05
2509107,2002,2,0
2509107,2003,2,0
2509107,2004,2,0
2509107,2005,2,0
2509305,2001,4,0
2509305,2002,4,0
2509305,2003,4,0.000325785958625183
2509305,2004,4,0
2509305,2005,4,0
2509339,2001,2,0.000237416904083571
2509339,2002,2,0.00117980179329873
2509339,2003,2,0.000234631628343501
2509339,2004,2,0.000933488914819137
2509339,2005,2,0
2509404,2001,2,7.56143667296786e-05
2509404,2002,2,0
2509404,2003,2,0
2509404,2004,2,0.000152601861742713
2509404,2005,2,0
2509503,2001,2,0.000238606537819136
2509503,2002,2,0
2509503,2003,2,0.000226193168966297
2509503,2004,2,0
2509503,2005,2,0
2509909,2001,2,0.000739850180338481
2509909,2002,2,0.000555144337527757
2509909,2003,2,0.000370267518281959
2509909,2004,2,0.000463005833873507
2509909,2005,2,0.000277932184546971
2510105,2001,2,0
2510105,2002,2,9.19202132548948e-05
2510105,2003,2,0
2510105,2004,2,0
2510105,2005,2,0
2510808,2001,2,0
2510808,2002,2,0
2510808,2003,2,0
2510808,2004,2,0
2510808,2005,2,0
2511608,2001,2,0.00012685525815045
2511608,2002,2,0.000642508352608584
2511608,2003,2,0.000520359047742943
2511608,2004,2,0.000789889415481833
2511608,2005,2,0.000266418009857466
2511707,2001,2,0.000542986425339367
2511707,2002,2,0.000182182546912006
2511707,2003,2,0.000183284457478006
2511707,2004,2,0.000184331797235023
2511707,2005,2,0.000556276654923048
2511806,2001,2,0
2511806,2002,2,9.55474871010892e-05
2511806,2003,2,0.000477326968973747
2511806,2004,2,9.5383441434567e-05
2511806,2005,2,0.000190621425848265
2512002,2001,2,6.45078054444588e-05
2512002,2002,2,0
2512002,2003,2,0
2512002,2004,2,0
2512002,2005,2,0
2512036,2001,2,0
2512036,2002,2,0
2512036,2003,2,0.000257201646090535
2512036,2004,2,0
2512036,2005,2,0
2512077,2001,2,0.000272553829381303
2512077,2002,2,0
2512077,2003,2,0
2512077,2004,2,0
2512077,2005,2,0
2512309,2001,2,0.00010501995379122
2512309,2002,2,5.15570220664054e-05
2512309,2003,2,5.06945148534929e-05
2512309,2004,2,9.98053795099556e-05
2512309,2005,2,4.91448791035974e-05
2512408,2001,2,0.000161511749979811
2512408,2002,2,0
2512408,2003,2,0
2512408,2004,2,0
2512408,2005,2,0
2512705,2001,4,0
2512705,2002,4,0
2512705,2003,4,0
2512705,2004,4,0
2512705,2005,4,0
2512762,2001,2,0
2512762,2002,2,0
2512762,2003,2,0
2512762,2004,2,0
2512762,2005,2,0.000247586036147561
2512903,2001,4,0
2512903,2002,4,0
2512903,2003,4,4.33764205777739e-05
2512903,2004,4,0
2512903,2005,4,4.31555325392715e-05
2513703,2001,4,0
2513703,2002,4,0
2513703,2003,4,0
2513703,2004,4,0
2513703,2005,4,0
2513968,2001,2,0
2513968,2002,2,0
2513968,2003,2,0.000372995151063036
2513968,2004,2,0
2513968,2005,2,0
2514305,2001,2,0
2514305,2002,2,0
2514305,2003,2,0
2514305,2004,2,0
2514305,2005,2,0
2515906,2001,2,0
2515906,2002,2,0.000298596595998806
2515906,2003,2,0
2515906,2004,2,0
2515906,2005,2,0.000152276534186082
2515930,2001,2,0.000274348422496571
2515930,2002,2,0
2515930,2003,2,0
2515930,2004,2,0
2515930,2005,2,0
2516003,2001,2,0
2516003,2002,2,0
2516003,2003,2,0
2516003,2004,2,0
2516003,2005,2,0
2516300,2001,2,6.44329896907217e-05
2516300,2002,2,0
2516300,2003,2,0
2516300,2004,2,0
2516300,2005,2,0
2516904,2001,2,0
2516904,2002,2,0
2516904,2003,2,0
2516904,2004,2,0
2516904,2005,2,6.90226394257316e-05
2600054,2001,4,0
2600054,2002,4,0
2600054,2003,4,0
2600054,2004,4,1.0687071849184e-05
2600054,2005,4,0
2600302,2001,4,0
2600302,2002,4,4.73215975771342e-05
2600302,2003,4,4.67049647377516e-05
2600302,2004,4,4.61169525917727e-05
2600302,2005,4,0
2600401,2001,4,0.000302226401155176
2600401,2002,4,0.00016515822157627
2600401,2003,4,0.000260111848094681
2600401,2004,4,9.60645553812162e-05
2600401,2005,4,0.00025244556642474
2600500,2001,2,0
2600500,2002,2,0
2600500,2003,2,0
2600500,2004,2,0
2600500,2005,2,2.53356979984799e-05
2600609,2001,2,0
2600609,2002,2,0
2600609,2003,2,0
2600609,2004,2,0
2600609,2005,2,0.000148148148148148
2600708,2001,4,0
2600708,2002,4,0
2600708,2003,4,0
2600708,2004,4,2.61828083680256e-05
2600708,2005,4,0
2600807,2001,2,0.00026421242679114
2600807,2002,2,0.000263979937524748
2600807,2003,2,0.000571478811324072
2600807,2004,2,0.000878464444151623
2600807,2005,2,0.000175554092604784
2600906,2001,4,0.00191658300629734
2600906,2002,4,0.00291187042176623
2600906,2003,4,0.00140640595227293
2600906,2004,4,0.00153818313427434
2600906,2005,4,0.00036094567767551
2601052,2001,4,6.31193587073155e-05
2601052,2002,4,6.18276245826635e-05
2601052,2003,4,6.06170818936776e-05
2601052,2004,4,0
2601052,2005,4,0
2601102,2001,2,1.36206379906835e-05
2601102,2002,2,2.69880038322965e-05
2601102,2003,2,5.34923840218249e-05
2601102,2004,2,3.97698650475913e-05
2601102,2005,2,2.62898455471574e-05
2601201,2001,2,3.12592800987793e-05
2601201,2002,2,1.54421075388369e-05
2601201,2003,2,9.1582080439594e-05
2601201,2004,2,0
2601201,2005,2,0
2601300,2001,4,0.000525072197427146
2601300,2002,4,0.00017201341704653
2601300,2003,4,0
2601300,2004,4,0
2601300,2005,4,8.19873739444126e-05
2601409,2001,4,9.92506575356062e-05
2601409,2002,4,2.47102720600954e-05
2601409,2003,4,2.46117496492826e-05
2601409,2004,4,0
2601409,2005,4,7.32672300102574e-05
2601508,2001,4,0.00027332361516035
2601508,2002,4,0.000452324950244255
2601508,2003,4,0.000359421331656034
2601508,2004,4,0.000446269189575152
2601508,2005,4,0.000266051791415396
2601607,2001,2,4.82695370951393e-05
2601607,2002,2,0
2601607,2003,2,0
2601607,2004,2,0
2601607,2005,2,0
2601706,2001,2,0.00036697247706422
2601706,2002,2,0.000645650282121102
2601706,2003,2,0.000698021806201226
2601706,2004,2,0.000430507721364293
2601706,2005,2,0.000414496317891043
2601904,2001,4,0
2601904,2002,4,0
2601904,2003,4,0
2601904,2004,4,1.6853175138196e-05
2601904,2005,4,0
2602001,2001,2,0.000334092634776006
2602001,2002,2,0.00024027631776543
2602001,2003,2,0.000148566334868519
2602001,2004,2,5.88114211779928e-05
2602001,2005,2,0
2602100,2001,2,0.000959824489236254
2602100,2002,2,0.000272121184634224
2602100,2003,2,0.000630219001102883
2602100,2004,2,0.000759725604987375
2602100,2005,2,0.000155317402205507
2602209,2001,2,2.62943388288501e-05
2602209,2002,2,2.62377666413035e-05
2602209,2003,2,0.000183279658576179
2602209,2004,2,0.000522602560752548
2602209,2005,2,0.000443331768632973
2602308,2001,4,0.000930978303033438
2602308,2002,4,0.000362309464040786
2602308,2003,4,0.000517946858652302
2602308,2004,4,0.000285070101329463
2602308,2005,4,0.000544591685900262
2602605,2001,2,0
2602605,2002,2,0
2602605,2003,2,2.41505059530997e-05
2602605,2004,2,0.000427147603227337
2602605,2005,2,0
2602902,2001,4,0.00022503345091838
2602902,2002,4,0.000424032489249881
2602902,2003,4,0.000123253903040263
2602902,2004,4,0.00046173914047259
2602902,2005,4,0.000141988981655024
2603009,2001,2,0
2603009,2002,2,3.52845700575139e-05
2603009,2003,2,0
2603009,2004,2,0
2603009,2005,2,0
2603108,2001,5,0
2603108,2002,5,0
2603108,2003,5,0
2603108,2004,5,0
2603108,2005,5,0
2603207,2001,2,0
2603207,2002,2,0
2603207,2003,2,0
2603207,2004,2,0
2603207,2005,2,0
2603405,2001,2,0.000171821305841924
2603405,2002,2,0
2603405,2003,2,0
2603405,2004,2,0
2603405,2005,2,0
2603454,2001,4,0
2603454,2002,4,0
2603454,2003,4,0
2603454,2004,4,0
2603454,2005,4,7.12555223029785e-06
2603504,2001,4,0
2603504,2002,4,0
2603504,2003,4,0
2603504,2004,4,0
2603504,2005,4,0
2603603,2001,4,0
2603603,2002,4,0
2603603,2003,4,0.000122835032551284
2603603,2004,4,0
2603603,2005,4,0
2603702,2001,4,0.000274563639929398
2603702,2002,4,0
2603702,2003,4,0.000118119536971415
2603702,2004,4,0.000315569405546132
2603702,2005,4,0
2603926,2001,2,0.000184740439682246
2603926,2002,2,9.11161731207289e-05
2603926,2003,2,8.99280575539568e-05
2603926,2004,2,0
2603926,2005,2,0
2604007,2001,4,0
2604007,2002,4,0
2604007,2003,4,0
2604007,2004,4,0
2604007,2005,4,1.40193466984439e-05
2604106,2001,4,0.000104641211446254
2604106,2002,4,4.01153864388113e-05
2604106,2003,4,8.90760673985156e-05
2604106,2004,4,2.7876992769405e-05
2604106,2005,4,1.3645077879282e-05
2604205,2001,4,0.000243850397780961
2604205,2002,4,0.000208818089612792
2604205,2003,4,0.000438378583744922
2604205,2004,4,0.000716373431142186
2604205,2005,4,5.62382251216152e-05
2604304,2001,2,0.000201349038558341
2604304,2002,2,9.93443274389032e-05
2604304,2003,2,0.000196174595389897
2604304,2004,2,0
2604304,2005,2,0.000574437529918621
2604403,2001,4,0
2604403,2002,4,0
2604403,2003,4,0
2604403,2004,4,0.000753579502637528
2604403,2005,4,0.000165645188007288
2604502,2001,4,0
2604502,2002,4,5.19345624513114e-05
2604502,2003,4,0.00077172403148634
2604502,2004,4,5.09839910268176e-05
2604502,2005,4,0
2604601,2001,4,0
2604601,2002,4,4.3666215449107e-05
2604601,2003,4,0
2604601,2004,4,0
2604601,2005,4,0
2604700,2001,4,0.000117557162170105
2604700,2002,4,0
2604700,2003,4,0
2604700,2004,4,0
2604700,2005,4,0
2604809,2001,4,0.00239013107170393
2604809,2002,4,0.00378612270128265
2604809,2003,4,0.00232288037166086
2604809,2004,4,0.00310342152222826
2604809,2005,4,0.00186581668351085
2604908,2001,2,3.70878611430479e-05
2604908,2002,2,0
2604908,2003,2,0
2604908,2004,2,0
2604908,2005,2,0
2605004,2001,4,0
2605004,2002,4,0
2605004,2003,4,0
2605004,2004,4,0.000128369704749679
2605004,2005,4,4.26093996335592e-05
2605202,2001,4,0
2605202,2002,4,0
2605202,2003,4,1.64443932841098e-05
2605202,2004,4,0.000162741875111885
2605202,2005,4,0.000112781349187169
2605301,2001,2,0.000211237853823405
2605301,2002,2,0
2605301,2003,2,3.03444090426339e-05
2605301,2004,2,6.08531613217307e-05
2605301,2005,2,6.1014674029104e-05
2605400,2001,4,0
2605400,2002,4,0
2605400,2003,4,0
2605400,2004,4,0.000149491728124377
2605400,2005,4,4.94071146245059e-05
2605509,2001,4,9.02771508531191e-05
2605509,2002,4,0
2605509,2003,4,0
2605509,2004,4,0
2605509,2005,4,0
2605806,2001,2,7.43162901307967e-05
2605806,2002,2,0.000220636905199676
2605806,2003,2,0
2605806,2004,2,0
2605806,2005,2,7.14132685853031e-05
2605905,2001,4,0
2605905,2002,4,0
2605905,2003,4,7.72230588053593e-05
2605905,2004,4,0
2605905,2005,4,3.74559892126751e-05
2606101,2001,4,3.51951571463767e-05
2606101,2002,4,0.000140016802016242
2606101,2003,4,0.00107942477105749
2606101,2004,4,0.000762115910901722
2606101,2005,4,0.000517027436922653
2606408,2001,4,8.56787902154822e-05
2606408,2002,4,0.000126717729218292
2606408,2003,4,8.33414359729418e-05
2606408,2004,4,5.48388423520379e-05
2606408,2005,4,0
2606804,2001,4,0
2606804,2002,4,4.50455523147783e-05
2606804,2003,4,0
2606804,2004,4,0
2606804,2005,4,0
2607604,2001,4,0
2607604,2002,4,0
2607604,2003,4,0
2607604,2004,4,0
2607604,2005,4,0
2607208,2001,4,1.58057785926535e-05
2607208,2002,4,0.000304868754001402
2607208,2003,4,5.89335965700647e-05
2607208,2004,4,2.85318915217484e-05
2607208,2005,4,2.767400027674e-05
2607307,2001,2,0
2607307,2002,2,0
2607307,2003,2,3.95194435662346e-05
2607307,2004,2,0
2607307,2005,2,3.79564260229257e-05
2607653,2001,4,0
2607653,2002,4,5.56452061654888e-05
2607653,2003,4,2.7793990939159e-05
2607653,2004,4,0
2607653,2005,4,0
2607802,2001,4,6.48929266709929e-05
2607802,2002,4,0
2607802,2003,4,0
2607802,2004,4,0
2607802,2005,4,0
2607901,2001,4,1.6677813005025e-06
2607901,2002,4,0
2607901,2003,4,0
2607901,2004,4,0
2607901,2005,4,4.77960447179794e-06
2607950,2001,4,0.000586952876069093
2607950,2002,4,0.000251973794725349
2607950,2003,4,0.00100942126514132
2607950,2004,4,0.00092670598146588
2607950,2005,4,0.000168747890651367
2608057,2001,2,7.36811081638668e-05
2608057,2002,2,0
2608057,2003,2,0
2608057,2004,2,0
2608057,2005,2,0
2608107,2001,2,3.5544181417502e-05
2608107,2002,2,0
2608107,2003,2,0
2608107,2004,2,3.41145566813359e-05
2608107,2005,2,3.3683643222851e-05
2608206,2001,4,0.000613346418056919
2608206,2002,4,0.000368459837877671
2608206,2003,4,0.000122963418383031
2608206,2004,4,0.000246214452788379
2608206,2005,4,0.000123251371171504
2608404,2001,4,0
2608404,2002,4,0
2608404,2003,4,6.97058413495051e-05
2608404,2004,4,0
2608404,2005,4,0
2608503,2001,4,0
2608503,2002,4,0
2608503,2003,4,0
2608503,2004,4,0
2608503,2005,4,4.7796577765032e-05
2608453,2001,4,0.000142846939504321
2608453,2002,4,0
2608453,2003,4,0
2608453,2004,4,0
2608453,2005,4,0
2608602,2001,2,8.78271561566837e-05
2608602,2002,2,0
2608602,2003,2,0.000171939477303989
2608602,2004,2,0.000170198280997362
2608602,2005,2,0
2608701,2001,4,0.000787878787878788
2608701,2002,4,0.000301859454238107
2608701,2003,4,0
2608701,2004,4,0
2608701,2005,4,0.000179115171054988
2608909,2001,4,0
2608909,2002,4,0
2608909,2003,4,5.24136485140731e-05
2608909,2004,4,5.24842547235829e-05
2608909,2005,4,1.75180435848924e-05
2609006,2001,4,0.000559789863497395
2609006,2002,4,0.000128336755646817
2609006,2003,4,4.25097772487672e-05
2609006,2004,4,0.000168990283058724
2609006,2005,4,0.000293969427179573
2609105,2001,2,0.00133907221425155
2609105,2002,2,0.000462449130595634
2609105,2003,2,0.000258933195235629
2609105,2004,2,0.000167518217606165
2609105,2005,2,0
2609204,2001,4,0.000777000777000777
2609204,2002,4,0.000429861011606247
2609204,2003,4,7.26532984597501e-05
2609204,2004,4,0.000515691763665832
2609204,2005,4,0.000149387511204063
2609303,2001,2,7.35889322245934e-05
2609303,2002,2,0
2609303,2003,2,0
2609303,2004,2,0
2609303,2005,2,0
2614303,2001,2,8.77577885037297e-05
2614303,2002,2,0
2614303,2003,2,0
2614303,2004,2,0
2614303,2005,2,0
2609402,2001,4,0.00021437898306406
2609402,2002,4,0.000172665183025094
2609402,2003,4,9.44911650760654e-05
2609402,2004,4,0.000391134289439374
2609402,2005,4,0.000459162120961669
2609501,2001,4,0
2609501,2002,4,0
2609501,2003,4,0
2609501,2004,4,3.26338804947296e-05
2609501,2005,4,0
2609600,2001,4,0
2609600,2002,4,0
2609600,2003,4,0
2609600,2004,4,5.24675488210542e-06
2609600,2005,4,0
2609709,2001,2,8.64229539365656e-05
2609709,2002,2,4.30348151654689e-05
2609709,2003,2,0
2609709,2004,2,0.000130548302872063
2609709,2005,2,4.33745391455216e-05
2609907,2001,2,3.38736175329844e-05
2609907,2002,2,3.3406270356946e-05
2609907,2003,2,0.000164817958564765
2609907,2004,2,1.62707452001302e-05
2609907,2005,2,4.82090343730415e-05
2610004,2001,4,0.000468587296077751
2610004,2002,4,0.000224064530584808
2610004,2003,4,0.000393788415772082
2610004,2004,4,0.00113970775851804
2610004,2005,4,0.000287366036715237
2610202,2001,4,3.77472444511551e-05
2610202,2002,4,0.000151160154183357
2610202,2003,4,3.78329297820823e-05
2610202,2004,4,0.000340870355641404
2610202,2005,4,3.7914691943128e-05
2610400,2001,2,5.12295081967213e-05
2610400,2002,2,0
2610400,2003,2,0
2610400,2004,2,0
2610400,2005,2,0
2610608,2001,4,0
2610608,2002,4,2.09784341696736e-05
2610608,2003,4,2.06936511878156e-05
2610608,2004,4,4.0844667728628e-05
2610608,2005,4,8.06565442703607e-05
2610707,2001,4,0
2610707,2002,4,0
2610707,2003,4,0
2610707,2004,4,3.50389107103438e-06
2610707,2005,4,0
2610806,2001,2,4.80053766021794e-05
2610806,2002,2,0
2610806,2003,2,0
2610806,2004,2,0
2610806,2005,2,0
2610905,2001,2,0
2610905,2002,2,0
2610905,2003,2,0
2610905,2004,2,3.25192676660922e-05
2610905,2005,2,0
2611101,2001,2,1.717858860716e-05
2611101,2002,2,0
2611101,2003,2,0
2611101,2004,2,0
2611101,2005,2,0
2611309,2001,4,0
2611309,2002,4,0
2611309,2003,4,0
2611309,2004,4,4.12813738441215e-05
2611309,2005,4,0.000123502531801902
2611408,2001,4,0.000750375187593797
2611408,2002,4,0.000491521258294421
2611408,2003,4,0.000724987916868052
2611408,2004,4,0.000237774431322818
2611408,2005,4,0.00015605493133583
2611507,2001,4,0.00126433273749837
2611507,2002,4,0.00099322019259835
2611507,2003,4,0.00115532734274711
2611507,2004,4,0.000551314673452078
2611507,2005,4,0.000294315506222671
2611606,2001,4,1.29087925862766e-05
2611606,2002,4,1.41491890493362e-05
2611606,2003,4,4.678600216285e-06
2611606,2004,4,5.96851409862505e-06
2611606,2005,4,4.60713329028955e-06
2611804,2001,4,0.000210118366679896
2611804,2002,4,0.00034760039858179
2611804,2003,4,0.000391119291383872
2611804,2004,4,0.000456933973040896
2611804,2005,4,0.000204229826631569
2611903,2001,4,0
2611903,2002,4,0
2611903,2003,4,0
2611903,2004,4,4.57080171862145e-05
2611903,2005,4,0
2612000,2001,4,0.000656646724062454
2612000,2002,4,0.000148820596770593
2612000,2003,4,0
2612000,2004,4,0
2612000,2005,4,0
2612208,2001,2,0.000576744186046512
2612208,2002,2,0.000497613299176174
2612208,2003,2,3.65270117251708e-05
2612208,2004,2,0
2612208,2005,2,0
2612406,2001,2,0
2612406,2002,2,0
2612406,2003,2,0
2612406,2004,2,0.000265378695398333
2612406,2005,2,5.13478818998716e-05
2612455,2001,2,0
2612455,2002,2,8.28363154406892e-05
2612455,2003,2,0
2612455,2004,2,7.9611495900008e-05
2612455,2005,2,7.81433148394155e-05
2612471,2001,2,8.87547705689181e-05
2612471,2002,2,8.80204207376111e-05
2612471,2003,2,8.73209919664687e-05
2612471,2004,2,8.66400970369087e-05
2612471,2005,2,0
2612604,2001,2,0
2612604,2002,2,0
2612604,2003,2,5.17303812529098e-05
2612604,2004,2,0
2612604,2005,2,0
2612703,2001,2,8.20883270398949e-05
2612703,2002,2,0
2612703,2003,2,0
2612703,2004,2,0
2612703,2005,2,0
2612901,2001,4,9.01794571196681e-05
2612901,2002,4,0.000616903146206046
2612901,2003,4,0.000603604380443218
2612901,2004,4,0.000422225975342003
2612901,2005,4,0
2613107,2001,2,5.80096876178322e-05
2613107,2002,2,2.88408848383468e-05
2613107,2003,2,0
2613107,2004,2,0
2613107,2005,2,0
2613404,2001,4,0.000135016539526092
2613404,2002,4,0.000130950042558764
2613404,2003,4,0
2613404,2004,4,0
2613404,2005,4,6.02918123718799e-05
2613503,2001,2,0.000122872765251582
2613503,2002,2,3.06241195565627e-05
2613503,2003,2,6.10668376538121e-05
2613503,2004,2,3.04451074712294e-05
2613503,2005,2,3.03600704353634e-05
2613701,2001,4,0
2613701,2002,4,1.04737266566817e-05
2613701,2003,4,1.03312188772031e-05
2613701,2004,4,0
2613701,2005,4,0
2613800,2001,2,0.000423728813559322
2613800,2002,2,0.000240587032358956
2613800,2003,2,0.000119552872257756
2613800,2004,2,0.0011883541295306
2613800,2005,2,0.000826983283123634
2613909,2001,2,0
2613909,2002,2,0
2613909,2003,2,2.65139463357726e-05
2613909,2004,2,0
2613909,2005,2,1.29657962295465e-05
2614006,2001,2,0
2614006,2002,2,0.000108701559867384
2614006,2003,2,0
2614006,2004,2,0
2614006,2005,2,0
2614105,2001,2,0
2614105,2002,2,0
2614105,2003,2,0
2614105,2004,2,2.99742221689347e-05
2614105,2005,2,0
2614204,2001,4,0.000403214193139598
2614204,2002,4,0.000506885190504351
2614204,2003,4,0.000413450937155458
2614204,2004,4,0.000999135882480017
2614204,2005,4,7.94344268806101e-05
2614501,2001,2,0
2614501,2002,2,0
2614501,2003,2,0
2614501,2004,2,0
2614501,2005,2,1.78651183564091e-05
2614600,2001,2,8.01860315932964e-05
2614600,2002,2,0
2614600,2003,2,0
2614600,2004,2,0
2614600,2005,2,0
2614808,2001,2,0
2614808,2002,2,5.36221781328758e-05
2614808,2003,2,0
2614808,2004,2,0
2614808,2005,2,0
2614857,2001,4,0.000220799293442261
2614857,2002,4,0.000108172426848396
2614857,2003,4,0.000106083912374688
2614857,2004,4,0
2614857,2005,4,5.11325867975661e-05
2615003,2001,2,0
2615003,2002,2,0
2615003,2003,2,4.5533193698206e-05
2615003,2004,2,0
2615003,2005,2,0
2615201,2001,2,0.000752634219769192
2615201,2002,2,0
2615201,2003,2,0.000119947223221782
2615201,2004,2,0
2615201,2005,2,0
2615300,2001,4,1.72523851422459e-05
2615300,2002,4,8.67859684446219e-05
2615300,2003,4,0.000261908087721749
2615300,2004,4,0.00028100741157048
2615300,2005,4,5.29922984526249e-05
2615607,2001,2,4.35369410945187e-05
2615607,2002,2,0
2615607,2003,2,0
2615607,2004,2,0
2615607,2005,2,0
2615706,2001,5,0.00200025809781907
2615706,2002,5,0.00155038759689922
2615706,2003,5,0.00058203453404902
2615706,2004,5,6.4737489480158e-05
2615706,2005,5,6.48046140885231e-05
2616001,2001,2,7.09119273861864e-05
2616001,2002,2,0
2616001,2003,2,0
2616001,2004,2,0
2616001,2005,2,0
2616100,2001,2,0
2616100,2002,2,0
2616100,2003,2,0
2616100,2004,2,0
2616100,2005,2,0
2616308,2001,2,0.000369586399220509
2616308,2002,2,0.000667400807554977
2616308,2003,2,0.000132599615461115
2616308,2004,2,0.000131752305665349
2616308,2005,2,0.000425531914893617
2616407,2001,4,9.01683689361772e-05
2616407,2002,4,0.000316229891022314
2616407,2003,4,0.000593771815096247
2616407,2004,4,0.000389203958760266
2616407,2005,4,0.00025955639452572
2616506,2001,4,0.000643132771187652
2616506,2002,4,0.000427167876975651
2616506,2003,4,0.000283768444948922
2616506,2004,4,0.000777604976671851
2616506,2005,4,0.000140904607580668
2700300,2001,2,5.14183758991789e-06
2700300,2002,2,5.05336351875809e-06
2700300,2003,2,0
2700300,2004,2,0
2700300,2005,2,0
2700409,2001,4,2.38214345267872e-05
2700409,2002,4,0
2700409,2003,4,0
2700409,2004,4,0
2700409,2005,4,0
2700607,2001,4,0.000299356383774884
2700607,2002,4,0
2700607,2003,4,0
2700607,2004,4,0
2700607,2005,4,0
2700805,2001,4,0
2700805,2002,4,0
2700805,2003,4,0.000180050414115952
2700805,2004,4,0
2700805,2005,4,0
2701001,2001,4,4.00176077474089e-05
2701001,2002,4,0
2701001,2003,4,0
2701001,2004,4,0
2701001,2005,4,0
2701308,2001,4,0.000255102040816327
2701308,2002,4,0.000101112234580384
2701308,2003,4,0
2701308,2004,4,4.97363970953944e-05
2701308,2005,4,0
2701357,2001,4,0.000155860349127182
2701357,2002,4,0.000154726907009129
2701357,2003,4,0
2701357,2004,4,0
2701357,2005,4,0
2701407,2001,4,2.32304225613864e-05
2701407,2002,4,0
2701407,2003,4,0
2701407,2004,4,0
2701407,2005,4,0
2701605,2001,2,5.6414306668171e-05
2701605,2002,2,0
2701605,2003,2,0
2701605,2004,2,0
2701605,2005,2,0
2701704,2001,4,5.28541226215645e-05
2701704,2002,4,0
2701704,2003,4,0
2701704,2004,4,0
2701704,2005,4,0
2701902,2001,4,0.000956806998359759
2701902,2002,4,0
2701902,2003,4,0
2701902,2004,4,0
2701902,2005,4,0
2702009,2001,4,0
2702009,2002,4,8.33055648117294e-05
2702009,2003,4,0
2702009,2004,4,0
2702009,2005,4,0
2702108,2001,4,0.000274363476733977
2702108,2002,4,0.000377582393872377
2702108,2003,4,0.00286700292009557
2702108,2004,4,0.000837301794965723
2702108,2005,4,0.000361383582860093
2702306,2001,4,0
2702306,2002,4,2.10699311013253e-05
2702306,2003,4,0
2702306,2004,4,0
2702306,2005,4,0
2702355,2001,2,0.000139470013947001
2702355,2002,2,0
2702355,2003,2,0
2702355,2004,2,0
2702355,2005,2,0
2702702,2001,4,0
2702702,2002,4,0.000246669955599408
2702702,2003,4,0
2702702,2004,4,0
2702702,2005,4,0
2702801,2001,4,0
2702801,2002,4,8.09978940547546e-05
2702801,2003,4,0
2702801,2004,4,8.04764204088202e-05
2702801,2005,4,0
2703007,2001,4,0.000261113649716039
2703007,2002,4,0
2703007,2003,4,6.50575759547199e-05
2703007,2004,4,6.49561545956479e-05
2703007,2005,4,0
2703205,2001,2,9.01469395114036e-05
2703205,2002,2,0
2703205,2003,2,0
2703205,2004,2,0
2703205,2005,2,0
2703502,2001,4,0.00013437248051599
2703502,2002,4,0
2703502,2003,4,0
2703502,2004,4,0
2703502,2005,4,0
2703809,2001,4,0.00018644541810385
2703809,2002,4,0
2703809,2003,4,0
2703809,2004,4,0
2703809,2005,4,4.48611547261227e-05
2703908,2001,4,0
2703908,2002,4,0.00151909722222222
2703908,2003,4,0.000438404208680403
2703908,2004,4,0
2703908,2005,4,0.000223264121455682
2704005,2001,4,4.07497962510187e-05
2704005,2002,4,0
2704005,2003,4,0
2704005,2004,4,0
2704005,2005,4,0
2704302,2001,4,5.51804881793798e-05
2704302,2002,4,3.7629041153236e-05
2704302,2003,4,1.84703545038228e-05
2704302,2004,4,2.72459457465105e-05
2704302,2005,4,8.94074521111335e-06
2704906,2001,4,0.000485672656629432
2704906,2002,4,0
2704906,2003,4,0
2704906,2004,4,0
2704906,2005,4,0
2704500,2001,4,0
2704500,2002,4,4.15196180195142e-05
2704500,2003,4,4.01687085760193e-05
2704500,2004,4,0
2704500,2005,4,0
2704708,2001,4,0
2704708,2002,4,5.09528176908183e-05
2704708,2003,4,0
2704708,2004,4,0
2704708,2005,4,0
