"code_muni","year","PREC_MEAN"
"2919405",2005,2.615
"2919504",2001,2.3775
"2919504",2002,2.52583333333333
"2919504",2003,2.475
"2919504",2004,2.93916666666667
"2919504",2005,2.65333333333333
"2919553",2001,4.0175
"2919553",2002,3.77166666666667
"2919553",2003,3.86666666666667
"2919553",2004,4.3425
"2919553",2005,4.13333333333333
"2919603",2001,3.145
"2919603",2002,3.0475
"2919603",2003,3.32916666666667
"2919603",2004,3.70416666666667
"2919603",2005,3.38666666666667
"2919702",2001,3.69166666666667
"2919702",2002,3.7
"2919702",2003,3.79416666666667
"2919702",2004,4.18416666666667
"2919702",2005,4.0175
"2919801",2001,2.4525
"2919801",2002,2.56083333333333
"2919801",2003,2.3925
"2919801",2004,2.86833333333333
"2919801",2005,2.67333333333333
"2919900",2001,3.0975
"2919900",2002,2.635
"2919900",2003,3.26833333333333
"2919900",2004,3.23083333333333
"2919900",2005,2.87333333333333
"2919926",2001,6.09583333333333
"2919926",2002,6.00583333333333
"2919926",2003,6.495
"2919926",2004,6.6125
"2919926",2005,6.11833333333333
"2919959",2001,2.0175
"2919959",2002,2.2425
"2919959",2003,2.19
"2919959",2004,2.67833333333333
"2919959",2005,2.35916666666667
"2920007",2001,3.77
"2920007",2002,3.82416666666667
"2920007",2003,3.88166666666667
"2920007",2004,4.2725
"2920007",2005,4.055
"2920106",2001,3.42083333333333
"2920106",2002,3.24666666666667
"2920106",2003,3.575
"2920106",2004,3.89166666666667
"2920106",2005,3.58166666666667
"2920205",2001,2.47666666666667
"2920205",2002,2.61
"2920205",2003,2.405
"2920205",2004,2.96416666666667
"2920205",2005,2.74083333333333
"2920304",2001,1.99416666666667
"2920304",2002,2.22916666666667
"2920304",2003,2.15833333333333
"2920304",2004,2.66583333333333
"2920304",2005,2.36
"2920403",2001,2.6275
"2920403",2002,2.785
"2920403",2003,2.85416666666667
"2920403",2004,3.2625
"2920403",2005,2.82166666666667
"2920452",2001,3.285
"2920452",2002,3.0075
"2920452",2003,3.25583333333333
"2920452",2004,3.5975
"2920452",2005,3.39916666666667
"2920502",2001,2.75583333333333
"2920502",2002,2.8875
"2920502",2003,2.9975
"2920502",2004,3.4275
"2920502",2005,2.99083333333333
"2920601",2001,5.6275
"2920601",2002,5.49666666666667
"2920601",2003,5.95
"2920601",2004,6.0725
"2920601",2005,5.655
"2920700",2001,5.31416666666667
"2920700",2002,5.41083333333333
"2920700",2003,5.63916666666667
"2920700",2004,5.93083333333333
"2920700",2005,5.35583333333333
"2920809",2001,2.7625
"2920809",2002,2.865
"2920809",2003,2.96
"2920809",2004,3.44583333333333
"2920809",2005,3.0275
"2920908",2001,4.9225
"2920908",2002,5.18583333333333
"2920908",2003,5.13083333333333
"2920908",2004,5.47
"2920908",2005,5.02
"2921005",2001,6.29
"2921005",2002,5.85333333333333
"2921005",2003,6.53833333333333
"2921005",2004,6.62583333333333
"2921005",2005,6.07
"2921054",2001,2.4875
"2921054",2002,2.6425
"2921054",2003,2.5075
"2921054",2004,2.89083333333333
"2921054",2005,2.8575
"2921104",2001,3.98583333333333
"2921104",2002,3.91083333333333
"2921104",2003,3.92833333333333
"2921104",2004,4.22083333333333
"2921104",2005,3.99833333333333
"2921203",2001,3.09416666666667
"2921203",2002,2.90833333333333
"2921203",2003,3.1875
"2921203",2004,3.37166666666667
"2921203",2005,3.11833333333333
"2921302",2001,3.56666666666667
"2921302",2002,3.56666666666667
"2921302",2003,3.79583333333333
"2921302",2004,4.19
"2921302",2005,3.80583333333333
"2921401",2001,2.75
"2921401",2002,2.54
"2921401",2003,2.87
"2921401",2004,3.06
"2921401",2005,2.73083333333333
"2921450",2001,2.32083333333333
"2921450",2002,2.485
"2921450",2003,2.53333333333333
"2921450",2004,2.96
"2921450",2005,2.53916666666667
"2921500",2001,3.35416666666667
"2921500",2002,2.97333333333333
"2921500",2003,3.53666666666667
"2921500",2004,3.575
"2921500",2005,3.185
"2921609",2001,2.96166666666667
"2921609",2002,2.90583333333333
"2921609",2003,2.95
"2921609",2004,3.40916666666667
"2921609",2005,3.10916666666667
"2921708",2001,2.57833333333333
"2921708",2002,2.4725
"2921708",2003,2.62833333333333
"2921708",2004,2.96833333333333
"2921708",2005,2.66833333333333
"2921807",2001,2.445
"2921807",2002,2.6575
"2921807",2003,2.54916666666667
"2921807",2004,3.11583333333333
"2921807",2005,2.7775
"2921906",2001,2.8775
"2921906",2002,2.9375
"2921906",2003,2.98833333333333
"2921906",2004,3.46333333333333
"2921906",2005,3.06
"2922003",2001,4.2675
"2922003",2002,3.96
"2922003",2003,4.06833333333333
"2922003",2004,4.23166666666667
"2922003",2005,4.05583333333333
"2922052",2001,2.54916666666667
"2922052",2002,2.505
"2922052",2003,2.53416666666667
"2922052",2004,2.9325
"2922052",2005,2.71333333333333
"2922102",2001,3.2525
"2922102",2002,3.08833333333333
"2922102",2003,3.355
"2922102",2004,3.69
"2922102",2005,3.4175
"2922201",2001,5.16166666666667
"2922201",2002,4.98666666666667
"2922201",2003,5.405
"2922201",2004,5.53333333333333
"2922201",2005,5.18916666666667
"2922250",2001,2.97916666666667
"2922250",2002,2.90166666666667
"2922250",2003,2.91666666666667
"2922250",2004,3.3825
"2922250",2005,3.14916666666667
"2922300",2001,4.245
"2922300",2002,4.0975
"2922300",2003,4.42083333333333
"2922300",2004,4.72333333333333
"2922300",2005,4.335
"2922409",2001,4.51916666666667
"2922409",2002,4.54666666666667
"2922409",2003,4.70166666666667
"2922409",2004,5.12083333333333
"2922409",2005,4.67833333333333
"2922508",2001,5.6275
"2922508",2002,5.49666666666667
"2922508",2003,5.95
"2922508",2004,6.0725
"2922508",2005,5.655
"2922607",2001,5.23333333333333
"2922607",2002,5.3
"2922607",2003,5.575
"2922607",2004,5.8725
"2922607",2005,5.35916666666667
"2922656",2001,3.12416666666667
"2922656",2002,2.89083333333333
"2922656",2003,3.29666666666667
"2922656",2004,3.5
"2922656",2005,3.11166666666667
"2922706",2001,3.88916666666667
"2922706",2002,3.90916666666667
"2922706",2003,4.01416666666667
"2922706",2004,4.415
"2922706",2005,4.07833333333333
"2922730",2001,3.645
"2922730",2002,3.47083333333333
"2922730",2003,3.84083333333333
"2922730",2004,4.19
"2922730",2005,3.74916666666667
"2922755",2001,4.78583333333333
"2922755",2002,4.91333333333333
"2922755",2003,5.10083333333333
"2922755",2004,5.44333333333333
"2922755",2005,4.96416666666667
"2922805",2001,3.48833333333333
"2922805",2002,3.54
"2922805",2003,3.68833333333333
"2922805",2004,4.15166666666667
"2922805",2005,3.72583333333333
"2922854",2001,2.74666666666667
"2922854",2002,2.83666666666667
"2922854",2003,2.90083333333333
"2922854",2004,3.38416666666667
"2922854",2005,3.015
"2922904",2001,4.32333333333333
"2922904",2002,4.09083333333333
"2922904",2003,4.35916666666667
"2922904",2004,4.66166666666667
"2922904",2005,4.2425
"2923001",2001,4.69333333333333
"2923001",2002,4.46583333333333
"2923001",2003,4.46
"2923001",2004,4.6425
"2923001",2005,4.55083333333333
"2923035",2001,2.57166666666667
"2923035",2002,2.65666666666667
"2923035",2003,2.50416666666667
"2923035",2004,3.01416666666667
"2923035",2005,2.73833333333333
"2923050",2001,3.97
"2923050",2002,3.61
"2923050",2003,4.09166666666667
"2923050",2004,4.18
"2923050",2005,3.7525
"2923100",2001,4.51333333333333
"2923100",2002,4.26833333333333
"2923100",2003,4.53583333333333
"2923100",2004,4.85666666666667
"2923100",2005,4.42083333333333
"2923209",2001,2.67916666666667
"2923209",2002,2.66666666666667
"2923209",2003,2.6
"2923209",2004,3.10333333333333
"2923209",2005,2.83833333333333
"2923308",2001,4.71083333333333
"2923308",2002,4.545
"2923308",2003,4.81833333333333
"2923308",2004,5.2525
"2923308",2005,4.74916666666667
"2923357",2001,2.44583333333333
"2923357",2002,2.29583333333333
"2923357",2003,2.54666666666667
"2923357",2004,2.84166666666667
"2923357",2005,2.45916666666667
"2923407",2001,2.335
"2923407",2002,2.51166666666667
"2923407",2003,2.32166666666667
"2923407",2004,2.8075
"2923407",2005,2.64083333333333
"2923506",2001,2.81083333333333
"2923506",2002,2.8475
"2923506",2003,2.8775
"2923506",2004,3.37416666666667
"2923506",2005,2.99333333333333
"2923605",2001,2.5475
"2923605",2002,2.68083333333333
"2923605",2003,2.55083333333333
"2923605",2004,2.97
"2923605",2005,2.8
"2923704",2001,2.4
"2923704",2002,2.48166666666667
"2923704",2003,2.3325
"2923704",2004,2.81833333333333
"2923704",2005,2.62083333333333
"2923803",2001,4.42583333333333
"2923803",2002,4.04833333333333
"2923803",2003,4.36583333333333
"2923803",2004,4.65333333333333
"2923803",2005,4.19416666666667
"2923902",2001,4.42916666666667
"2923902",2002,4.6025
"2923902",2003,4.62166666666667
"2923902",2004,5.03666666666667
"2923902",2005,4.64333333333333
"2924009",2001,3.13916666666667
"2924009",2002,2.69
"2924009",2003,3.25166666666667
"2924009",2004,3.24833333333333
"2924009",2005,2.85916666666667
"2924058",2001,3.53
"2924058",2002,3.39333333333333
"2924058",2003,3.71083333333333
"2924058",2004,4.06916666666667
"2924058",2005,3.66083333333333
"2924108",2001,4.71083333333333
"2924108",2002,4.545
"2924108",2003,4.81833333333333
"2924108",2004,5.2525
"2924108",2005,4.74916666666667
"2924207",2001,3.69416666666667
"2924207",2002,3.2725
"2924207",2003,3.70666666666667
"2924207",2004,3.80583333333333
"2924207",2005,3.42083333333333
"2924306",2001,2.7375
"2924306",2002,2.81666666666667
"2924306",2003,2.75333333333333
"2924306",2004,3.22666666666667
"2924306",2005,2.90333333333333
"2924405",2001,3.2325
"2924405",2002,3.0025
"2924405",2003,3.43416666666667
"2924405",2004,3.54333333333333
"2924405",2005,3.46083333333333
"2924504",2001,2.29666666666667
"2924504",2002,2.52583333333333
"2924504",2003,2.41833333333333
"2924504",2004,2.87166666666667
"2924504",2005,2.70333333333333
"2924603",2001,2.97166666666667
"2924603",2002,2.6725
"2924603",2003,3.11
"2924603",2004,3.15833333333333
"2924603",2005,2.89333333333333
"2924652",2001,3.44166666666667
"2924652",2002,3.30166666666667
"2924652",2003,3.61833333333333
"2924652",2004,3.95416666666667
"2924652",2005,3.605
"2924678",2001,5.23333333333333
"2924678",2002,5.3
"2924678",2003,5.575
"2924678",2004,5.8725
"2924678",2005,5.35916666666667
"2924702",2001,2.14083333333333
"2924702",2002,2.35166666666667
"2924702",2003,2.30583333333333
"2924702",2004,2.80166666666667
"2924702",2005,2.48416666666667
"2924801",2001,3.215
"2924801",2002,3.055
"2924801",2003,3.315
"2924801",2004,3.6175
"2924801",2005,3.35166666666667
"2924900",2001,3.11333333333333
"2924900",2002,3.17916666666667
"2924900",2003,3.30916666666667
"2924900",2004,3.79083333333333
"2924900",2005,3.35416666666667
"2925006",2001,3.67083333333333
"2925006",2002,3.71
"2925006",2003,3.8075
"2925006",2004,4.225
"2925006",2005,3.91666666666667
"2925105",2001,3.02166666666667
"2925105",2002,3.12083333333333
"2925105",2003,3.20083333333333
"2925105",2004,3.58583333333333
"2925105",2005,3.21333333333333
"2925204",2001,6.59833333333333
"2925204",2002,6.23083333333333
"2925204",2003,6.72666666666667
"2925204",2004,6.96583333333333
"2925204",2005,6.4175
"2925253",2001,3.03583333333333
"2925253",2002,2.78833333333333
"2925253",2003,3.18583333333333
"2925253",2004,3.25833333333333
"2925253",2005,2.9975
"2925303",2001,5.1375
"2925303",2002,5.19166666666667
"2925303",2003,5.17333333333333
"2925303",2004,5.50166666666667
"2925303",2005,5.14833333333333
"2925402",2001,4.25583333333333
"2925402",2002,4.42666666666667
"2925402",2003,4.42333333333333
"2925402",2004,4.8175
"2925402",2005,4.46
"2925501",2001,5.08833333333333
"2925501",2002,5.09166666666667
"2925501",2003,5.04
"2925501",2004,5.37666666666667
"2925501",2005,5.08916666666667
"2925600",2001,2.44833333333333
"2925600",2002,2.43
"2925600",2003,2.49416666666667
"2925600",2004,2.89166666666667
"2925600",2005,2.6275
"2925709",2001,2.14083333333333
"2925709",2002,2.35166666666667
"2925709",2003,2.30583333333333
"2925709",2004,2.80166666666667
"2925709",2005,2.48416666666667
"2925758",2001,4.95166666666667
"2925758",2002,4.96416666666667
"2925758",2003,5.22083333333333
"2925758",2004,5.52833333333333
"2925758",2005,5.08666666666667
"2925808",2001,2.99583333333333
"2925808",2002,2.7625
"2925808",2003,3.1775
"2925808",2004,3.3125
"2925808",2005,2.97166666666667
"2925907",2001,3.54
"2925907",2002,3.26166666666667
"2925907",2003,3.6775
"2925907",2004,3.8575
"2925907",2005,3.44166666666667
"2925931",2001,3.29916666666667
"2925931",2002,3.12833333333333
"2925931",2003,3.4925
"2925931",2004,3.7
"2925931",2005,3.38416666666667
"2925956",2001,3.49083333333333
"2925956",2002,3.43
"2925956",2003,3.69916666666667
"2925956",2004,4.04583333333333
"2925956",2005,3.72583333333333
"2926004",2001,2.9375
"2926004",2002,2.69333333333333
"2926004",2003,3.1775
"2926004",2004,3.1475
"2926004",2005,3.04083333333333
"2926103",2001,3.76916666666667
"2926103",2002,3.58833333333333
"2926103",2003,3.9525
"2926103",2004,4.30333333333333
"2926103",2005,3.85333333333333
"2926202",2001,3.53833333333333
"2926202",2002,3.32583333333333
"2926202",2003,3.54833333333333
"2926202",2004,3.91166666666667
"2926202",2005,3.74
"2926301",2001,3.74
"2926301",2002,3.58416666666667
"2926301",2003,3.91166666666667
"2926301",2004,4.26916666666667
"2926301",2005,3.83666666666667
"2926400",2001,2.42166666666667
"2926400",2002,2.58416666666667
"2926400",2003,2.40416666666667
"2926400",2004,2.84833333333333
"2926400",2005,2.75333333333333
"2926509",2001,4.07166666666667
"2926509",2002,3.81583333333333
"2926509",2003,4.07416666666667
"2926509",2004,4.3775
"2926509",2005,3.9425
"2926608",2001,4.02083333333333
"2926608",2002,3.75833333333333
"2926608",2003,4.0475
"2926608",2004,4.31916666666667
"2926608",2005,3.885
"2926657",2001,3.52
"2926657",2002,3.5075
"2926657",2003,3.62333333333333
"2926657",2004,4.02166666666667
"2926657",2005,3.8675
"2926707",2001,2.55
"2926707",2002,2.655
"2926707",2003,2.675
"2926707",2004,3.16583333333333
"2926707",2005,2.76416666666667
"2926806",2001,2.0625
"2926806",2002,2.2925
"2926806",2003,2.21583333333333
"2926806",2004,2.7425
"2926806",2005,2.44166666666667
"2926905",2001,2.67083333333333
"2926905",2002,2.75666666666667
"2926905",2003,2.67416666666667
"2926905",2004,3.12583333333333
"2926905",2005,2.84666666666667
"2927002",2001,5.565
"2927002",2002,5.115
"2927002",2003,5.53
"2927002",2004,5.73416666666667
"2927002",2005,5.18416666666667
"2927101",2001,3.095
"2927101",2002,2.61916666666667
"2927101",2003,3.25916666666667
"2927101",2004,3.2325
"2927101",2005,2.86666666666667
"2927200",2001,2.97
"2927200",2002,2.9125
"2927200",2003,3.13333333333333
"2927200",2004,3.54
"2927200",2005,3.23583333333333
"2927309",2001,6.09583333333333
"2927309",2002,6.00583333333333
"2927309",2003,6.495
"2927309",2004,6.6125
"2927309",2005,6.11833333333333
"2927408",2001,6.16916666666667
"2927408",2002,5.99166666666667
"2927408",2003,6.50833333333333
"2927408",2004,6.65166666666667
"2927408",2005,6.18166666666667
"2927507",2001,4.00666666666667
"2927507",2002,3.83666666666667
"2927507",2003,4.16416666666667
"2927507",2004,4.52666666666667
"2927507",2005,4.07333333333333
"2927606",2001,3.18083333333333
"2927606",2002,2.7175
"2927606",2003,3.2325
"2927606",2004,3.2425
"2927606",2005,2.86583333333333
"2927705",2001,5.02666666666667
"2927705",2002,5.18333333333333
"2927705",2003,5.16
"2927705",2004,5.45416666666667
"2927705",2005,5.05666666666667
"2927804",2001,4.33833333333333
"2927804",2002,4.39333333333333
"2927804",2003,4.49416666666667
"2927804",2004,4.8775
"2927804",2005,4.475
"2927903",2001,4.14
"2927903",2002,4.18333333333333
"2927903",2003,4.30833333333333
"2927903",2004,4.7575
"2927903",2005,4.3175
"2928000",2001,3.405
"2928000",2002,3.225
"2928000",2003,3.58583333333333
"2928000",2004,3.85416666666667
"2928000",2005,3.46916666666667
"2928059",2001,4.93333333333333
"2928059",2002,5.19416666666667
"2928059",2003,5.18
"2928059",2004,5.5575
"2928059",2005,5.06416666666667
"2928109",2001,3.34583333333333
"2928109",2002,3.32
"2928109",2003,3.3175
"2928109",2004,3.84416666666667
"2928109",2005,3.5625
"2928208",2001,2.96916666666667
"2928208",2002,3.0475
"2928208",2003,2.87833333333333
"2928208",2004,3.40166666666667
"2928208",2005,3.21916666666667
"2928307",2001,4.3575
"2928307",2002,4.19166666666667
"2928307",2003,4.4925
"2928307",2004,4.88916666666667
"2928307",2005,4.41
"2928406",2001,3.32333333333333
"2928406",2002,3.0525
"2928406",2003,3.34083333333333
"2928406",2004,3.59916666666667
"2928406",2005,3.49
"2928505",2001,3.61416666666667
"2928505",2002,3.57833333333333
"2928505",2003,3.82916666666667
"2928505",2004,4.16583333333333
"2928505",2005,3.86083333333333
"2928604",2001,5.755
"2928604",2002,5.57833333333333
"2928604",2003,5.98083333333333
"2928604",2004,6.22583333333333
"2928604",2005,5.73166666666667
"2928703",2001,5.16166666666667
"2928703",2002,4.98666666666667
"2928703",2003,5.405
"2928703",2004,5.53333333333333
"2928703",2005,5.18916666666667
"2928802",2001,3.7775
"2928802",2002,3.68833333333333
"2928802",2003,3.97083333333333
"2928802",2004,4.29333333333333
"2928802",2005,3.97083333333333
"2928901",2001,3.77333333333333
"2928901",2002,3.69916666666667
"2928901",2003,3.705
"2928901",2004,4.21083333333333
"2928901",2005,3.98833333333333
"2928950",2001,3.31333333333333
"2928950",2002,3.1425
"2928950",2003,3.5075
"2928950",2004,3.8075
"2928950",2005,3.38833333333333
"2929008",2001,4.70333333333333
"2929008",2002,4.54333333333333
"2929008",2003,4.91416666666667
"2929008",2004,5.12916666666667
"2929008",2005,4.7625
"2929057",2001,3.13416666666667
"2929057",2002,3.12666666666667
"2929057",2003,3.04083333333333
"2929057",2004,3.7075
"2929057",2005,3.35333333333333
"2929107",2001,5.16166666666667
"2929107",2002,4.98666666666667
"2929107",2003,5.405
"2929107",2004,5.53333333333333
"2929107",2005,5.18916666666667
"2929206",2001,5.755
"2929206",2002,5.57833333333333
"2929206",2003,5.98083333333333
"2929206",2004,6.22583333333333
"2929206",2005,5.73166666666667
"2929255",2001,2.4025
"2929255",2002,2.2875
"2929255",2003,2.44833333333333
"2929255",2004,2.81416666666667
"2929255",2005,2.48583333333333
"2929305",2001,4.83166666666667
"2929305",2002,4.625
"2929305",2003,4.94416666666667
"2929305",2004,5.28083333333333
"2929305",2005,4.84
"2929354",2001,4.99083333333333
"2929354",2002,5.22833333333333
"2929354",2003,5.2575
"2929354",2004,5.6325
"2929354",2005,5.12583333333333
"2929370",2001,3.41416666666667
"2929370",2002,3.2425
"2929370",2003,3.60666666666667
"2929370",2004,3.865
"2929370",2005,3.50583333333333
"2929404",2001,4.53166666666667
"2929404",2002,4.47083333333333
"2929404",2003,4.74666666666667
"2929404",2004,5.0425
"2929404",2005,4.65833333333333
"2929503",2001,6.00833333333333
"2929503",2002,5.69
"2929503",2003,6.09583333333333
"2929503",2004,6.40416666666667
"2929503",2005,5.88
"2929602",2001,4.70333333333333
"2929602",2002,4.54333333333333
"2929602",2003,4.91416666666667
"2929602",2004,5.12916666666667
"2929602",2005,4.7625
"2929701",2001,4.6225
"2929701",2002,4.38333333333333
"2929701",2003,4.675
"2929701",2004,4.97583333333333
"2929701",2005,4.55333333333333
"2929750",2001,6.09583333333333
"2929750",2002,6.00583333333333
"2929750",2003,6.495
"2929750",2004,6.6125
"2929750",2005,6.11833333333333
"2929800",2001,3.11
"2929800",2002,2.84166666666667
"2929800",2003,3.23166666666667
"2929800",2004,3.295
"2929800",2005,3.05583333333333
"2929909",2001,2.77
"2929909",2002,2.78
"2929909",2003,2.7325
"2929909",2004,3.1925
"2929909",2005,2.91333333333333
"2930006",2001,2.31
"2930006",2002,2.5275
"2930006",2003,2.37083333333333
"2930006",2004,2.84333333333333
"2930006",2005,2.6275
"2930105",2001,2.99
"2930105",2002,2.64333333333333
"2930105",2003,3.10166666666667
"2930105",2004,3.165
"2930105",2005,2.89666666666667
"2930154",2001,2.75583333333333
"2930154",2002,2.84166666666667
"2930154",2003,2.635
"2930154",2004,3.26
"2930154",2005,3.04166666666667
"2930204",2001,2.73
"2930204",2002,2.515
"2930204",2003,2.90833333333333
"2930204",2004,3.06916666666667
"2930204",2005,2.78
"2930303",2001,3.20083333333333
"2930303",2002,3.2225
"2930303",2003,3.1075
"2930303",2004,3.58916666666667
"2930303",2005,3.40666666666667
"2930402",2001,3.5775
"2930402",2002,3.48083333333333
"2930402",2003,3.75666666666667
"2930402",2004,4.1125
"2930402",2005,3.75083333333333
"2930501",2001,4.04666666666667
"2930501",2002,3.8825
"2930501",2003,4.215
"2930501",2004,4.54666666666667
"2930501",2005,4.1125
"2930600",2001,3.34
"2930600",2002,3.14166666666667
"2930600",2003,3.49666666666667
"2930600",2004,3.67833333333333
"2930600",2005,3.40083333333333
"2930709",2001,6.31166666666667
"2930709",2002,6.07083333333333
"2930709",2003,6.58083333333333
"2930709",2004,6.75666666666667
"2930709",2005,6.25916666666667
"2930758",2001,2.57333333333333
"2930758",2002,2.635
"2930758",2003,2.5025
"2930758",2004,2.98416666666667
"2930758",2005,2.795
"2930766",2001,4.11583333333333
"2930766",2002,3.72416666666667
"2930766",2003,4.11083333333333
"2930766",2004,4.29
"2930766",2005,3.89166666666667
"2930774",2001,2.7525
"2930774",2002,2.40833333333333
"2930774",2003,2.88833333333333
"2930774",2004,2.9675
"2930774",2005,2.70916666666667
"2930808",2001,2.645
"2930808",2002,2.62833333333333
"2930808",2003,2.6175
"2930808",2004,3.02666666666667
"2930808",2005,2.8125
"2930907",2001,3.6125
"2930907",2002,3.60833333333333
"2930907",2003,3.505
"2930907",2004,3.995
"2930907",2005,3.81166666666667
"2931004",2001,2.11
"2931004",2002,2.27416666666667
"2931004",2003,2.2575
"2931004",2004,2.76166666666667
"2931004",2005,2.345
"2931053",2001,2.5625
"2931053",2002,2.6975
"2931053",2003,2.5775
"2931053",2004,2.97833333333333
"2931053",2005,2.84416666666667
"2931103",2001,4.00666666666667
"2931103",2002,3.83666666666667
"2931103",2003,4.16416666666667
"2931103",2004,4.52666666666667
"2931103",2005,4.07333333333333
"2931202",2001,5.1325
"2931202",2002,5.14416666666667
"2931202",2003,5.4275
"2931202",2004,5.72166666666667
"2931202",2005,5.2525
"2931301",2001,3.10666666666667
"2931301",2002,2.9675
"2931301",2003,3.20166666666667
"2931301",2004,3.5225
"2931301",2005,3.25333333333333
"2931350",2001,4.70083333333333
"2931350",2002,4.5675
"2931350",2003,4.6075
"2931350",2004,4.82083333333333
"2931350",2005,4.62833333333333
"2931400",2001,5.065
"2931400",2002,4.84833333333333
"2931400",2003,5.14333333333333
"2931400",2004,5.54583333333333
"2931400",2005,5.04666666666667
"2931509",2001,4.06666666666667
"2931509",2002,3.90333333333333
"2931509",2003,4.24
"2931509",2004,4.555
"2931509",2005,4.1325
"2931608",2001,4.6525
"2931608",2002,4.73166666666667
"2931608",2003,4.89916666666667
"2931608",2004,5.28333333333333
"2931608",2005,4.82083333333333
"2931707",2001,5.4175
"2931707",2002,5.155
"2931707",2003,5.4675
"2931707",2004,5.84
"2931707",2005,5.345
"2931806",2001,2.30166666666667
"2931806",2002,2.45166666666667
"2931806",2003,2.43833333333333
"2931806",2004,2.91666666666667
"2931806",2005,2.6575
"2931905",2001,3.72333333333333
"2931905",2002,3.49
"2931905",2003,3.85416666666667
"2931905",2004,4.0675
"2931905",2005,3.66916666666667
"2932002",2001,3.14916666666667
"2932002",2002,2.71583333333333
"2932002",2003,3.31333333333333
"2932002",2004,3.25666666666667
"2932002",2005,2.95666666666667
"2932101",2001,4.06333333333333
"2932101",2002,4.08
"2932101",2003,4.25083333333333
"2932101",2004,4.66333333333333
"2932101",2005,4.25083333333333
"2932200",2001,5.13166666666667
"2932200",2002,5.27416666666667
"2932200",2003,5.43583333333333
"2932200",2004,5.74666666666667
"2932200",2005,5.15583333333333
"2932309",2001,4.71583333333333
"2932309",2002,4.875
"2932309",2003,5
"2932309",2004,5.355
"2932309",2005,4.8225
"2932408",2001,2.5675
"2932408",2002,2.59333333333333
"2932408",2003,2.64583333333333
"2932408",2004,3.05333333333333
"2932408",2005,2.77833333333333
"2932457",2001,2.65333333333333
"2932457",2002,2.4425
"2932457",2003,2.80833333333333
"2932457",2004,3.09
"2932457",2005,2.67166666666667
"2932507",2001,4.93333333333333
"2932507",2002,5.19416666666667
"2932507",2003,5.18
"2932507",2004,5.5575
"2932507",2005,5.06416666666667
"2932606",2001,2.45
"2932606",2002,2.69083333333333
"2932606",2003,2.545
"2932606",2004,3.05916666666667
"2932606",2005,2.78916666666667
"2932705",2001,5.2675
"2932705",2002,5.41
"2932705",2003,5.585
"2932705",2004,5.89833333333333
"2932705",2005,5.3475
"2932804",2001,2.78666666666667
"2932804",2002,2.69583333333333
"2932804",2003,2.8075
"2932804",2004,3.19333333333333
"2932804",2005,2.95916666666667
"2932903",2001,5.0325
"2932903",2002,4.98833333333333
"2932903",2003,5.2825
"2932903",2004,5.56916666666667
"2932903",2005,5.14583333333333
"2933000",2001,3.45833333333333
"2933000",2002,3.27083333333333
"2933000",2003,3.635
"2933000",2004,3.93166666666667
"2933000",2005,3.51583333333333
"2933059",2001,3.58333333333333
"2933059",2002,3.37666666666667
"2933059",2003,3.73083333333333
"2933059",2004,4.00083333333333
"2933059",2005,3.7
"2933109",2001,3.54583333333333
"2933109",2002,3.32083333333333
"2933109",2003,3.65166666666667
"2933109",2004,3.90083333333333
"2933109",2005,3.64583333333333
"2933158",2001,2.38166666666667
"2933158",2002,2.2675
"2933158",2003,2.43083333333333
"2933158",2004,2.71416666666667
"2933158",2005,2.39833333333333
"2933174",2001,4.53916666666667
"2933174",2002,4.4325
"2933174",2003,4.76916666666667
"2933174",2004,5.00083333333333
"2933174",2005,4.6525
"2933208",2001,6.09416666666667
"2933208",2002,6.005
"2933208",2003,6.5775
"2933208",2004,6.64916666666667
"2933208",2005,6.17833333333333
"2933257",2001,4.45
"2933257",2002,4.4325
"2933257",2003,4.44916666666667
"2933257",2004,4.735
"2933257",2005,4.47333333333333
"2933307",2001,2.69083333333333
"2933307",2002,2.7675
"2933307",2003,2.82166666666667
"2933307",2004,3.23333333333333
"2933307",2005,3.00166666666667
"2933406",2001,2.71333333333333
"2933406",2002,2.70166666666667
"2933406",2003,2.78916666666667
"2933406",2004,3.22916666666667
"2933406",2005,2.9475
"2933455",2001,3.28833333333333
"2933455",2002,3.09333333333333
"2933455",2003,3.22666666666667
"2933455",2004,3.67083333333333
"2933455",2005,3.425
"2933505",2001,4.235
"2933505",2002,4.31583333333333
"2933505",2003,4.465
"2933505",2004,4.8725
"2933505",2005,4.43
"2933604",2001,2.85666666666667
"2933604",2002,2.765
"2933604",2003,2.99166666666667
"2933604",2004,3.31
"2933604",2005,3.01333333333333
"2300101",2001,4.13333333333333
"2300101",2002,3.8
"2300101",2003,4.62916666666667
"2300101",2004,4.48
"2300101",2005,4.17333333333333
"2300150",2001,4.46583333333333
"2300150",2002,4.02166666666667
"2300150",2003,4.74083333333333
"2300150",2004,4.20416666666667
"2300150",2005,4.4175
"2300200",2001,4.83833333333333
"2300200",2002,4.46666666666667
"2300200",2003,5.25666666666667
"2300200",2004,4.43166666666667
"2300200",2005,4.77833333333333
"2300309",2001,3.90166666666667
"2300309",2002,3.50416666666667
"2300309",2003,4.045
"2300309",2004,3.84666666666667
"2300309",2005,3.86666666666667
"2300408",2001,3.82666666666667
"2300408",2002,3.55666666666667
"2300408",2003,4.21833333333333
"2300408",2004,4.00583333333333
"2300408",2005,3.9225
"2300507",2001,3.63666666666667
