"code_muni","year","PREC_SUM"
"2930766",2003,124.399166666667
"2930766",2004,130.345833333333
"2930766",2005,117.63
"2930774",2001,83.01
"2930774",2002,72.5516666666667
"2930774",2003,87.035
"2930774",2004,90.1291666666667
"2930774",2005,81.695
"2930808",2001,79.7516666666667
"2930808",2002,79.1683333333333
"2930808",2003,78.9191666666667
"2930808",2004,92.0275
"2930808",2005,85.0141666666667
"2930907",2001,109.0775
"2930907",2002,108.59
"2930907",2003,105.629166666667
"2930907",2004,121.590833333333
"2930907",2005,115.158333333333
"2931004",2001,63.73
"2931004",2002,68.7
"2931004",2003,68.0141666666667
"2931004",2004,83.9566666666667
"2931004",2005,70.8075
"2931053",2001,77.2783333333333
"2931053",2002,81.2241666666667
"2931053",2003,77.6125
"2931053",2004,90.6358333333333
"2931053",2005,85.8291666666667
"2931103",2001,121.4025
"2931103",2002,116.316666666667
"2931103",2003,126.03
"2931103",2004,137.668333333333
"2931103",2005,123.318333333333
"2931202",2001,155.588333333333
"2931202",2002,155.979166666667
"2931202",2003,164.449166666667
"2931202",2004,174.013333333333
"2931202",2005,159.1675
"2931301",2001,94.0075
"2931301",2002,89.7083333333333
"2931301",2003,96.6625
"2931301",2004,107.184166666667
"2931301",2005,98.4483333333333
"2931350",2001,142.368333333333
"2931350",2002,138.565
"2931350",2003,139.4925
"2931350",2004,146.739166666667
"2931350",2005,140.3825
"2931400",2001,153.635833333333
"2931400",2002,147.095
"2931400",2003,155.884166666667
"2931400",2004,168.731666666667
"2931400",2005,152.8825
"2931509",2001,123.131666666667
"2931509",2002,118.265833333333
"2931509",2003,128.2275
"2931509",2004,138.531666666667
"2931509",2005,125.045
"2931608",2001,140.956666666667
"2931608",2002,143.373333333333
"2931608",2003,148.36
"2931608",2004,160.685
"2931608",2005,146.066666666667
"2931707",2001,164.431666666667
"2931707",2002,156.405833333333
"2931707",2003,165.7925
"2931707",2004,177.705
"2931707",2005,161.946666666667
"2931806",2001,69.555
"2931806",2002,74.1216666666667
"2931806",2003,73.4375
"2931806",2004,88.7925
"2931806",2005,80.36
"2931905",2001,112.605
"2931905",2002,105.705
"2931905",2003,116.539166666667
"2931905",2004,123.683333333333
"2931905",2005,110.9325
"2932002",2001,94.9658333333333
"2932002",2002,81.9216666666667
"2932002",2003,99.8408333333333
"2932002",2004,98.935
"2932002",2005,89.185
"2932101",2001,123.065
"2932101",2002,123.5775
"2932101",2003,128.513333333333
"2932101",2004,141.7975
"2932101",2005,128.6875
"2932200",2001,155.61
"2932200",2002,159.81
"2932200",2003,164.654166666667
"2932200",2004,174.825833333333
"2932200",2005,156.1775
"2932309",2001,142.903333333333
"2932309",2002,147.758333333333
"2932309",2003,151.384166666667
"2932309",2004,162.8525
"2932309",2005,146.029166666667
"2932408",2001,77.3325
"2932408",2002,77.9233333333333
"2932408",2003,79.6975
"2932408",2004,92.7525
"2932408",2005,83.8683333333333
"2932457",2001,79.9741666666667
"2932457",2002,73.58
"2932457",2003,84.5183333333333
"2932457",2004,93.86
"2932457",2005,80.65
"2932507",2001,149.596666666667
"2932507",2002,157.405
"2932507",2003,156.909166666667
"2932507",2004,169.01
"2932507",2005,153.425
"2932606",2001,73.9283333333333
"2932606",2002,81.11
"2932606",2003,76.5233333333333
"2932606",2004,93.0233333333333
"2932606",2005,84.4683333333333
"2932705",2001,159.733333333333
"2932705",2002,163.926666666667
"2932705",2003,169.205
"2932705",2004,179.401666666667
"2932705",2005,161.964166666667
"2932804",2001,84.2925
"2932804",2002,81.4666666666667
"2932804",2003,84.7625
"2932804",2004,97.1675
"2932804",2005,89.5133333333333
"2932903",2001,152.534166666667
"2932903",2002,151.286666666667
"2932903",2003,160.0025
"2932903",2004,169.406666666667
"2932903",2005,155.940833333333
"2933000",2001,104.59
"2933000",2002,99.0308333333333
"2933000",2003,109.815
"2933000",2004,119.528333333333
"2933000",2005,106.273333333333
"2933059",2001,108.415
"2933059",2002,102.185833333333
"2933059",2003,112.676666666667
"2933059",2004,121.733333333333
"2933059",2005,111.986666666667
"2933109",2001,107.315
"2933109",2002,100.424166666667
"2933109",2003,110.27
"2933109",2004,118.776666666667
"2933109",2005,110.4075
"2933158",2001,71.8608333333333
"2933158",2002,68.3425
"2933158",2003,73.2616666666667
"2933158",2004,82.4741666666667
"2933158",2005,72.4666666666667
"2933174",2001,137.623333333333
"2933174",2002,134.4125
"2933174",2003,144.419166666667
"2933174",2004,152.196666666667
"2933174",2005,140.948333333333
"2933208",2001,184.986666666667
"2933208",2002,182.279166666667
"2933208",2003,199.6025
"2933208",2004,202.394166666667
"2933208",2005,187.318333333333
"2933257",2001,134.773333333333
"2933257",2002,134.458333333333
"2933257",2003,134.678333333333
"2933257",2004,144.073333333333
"2933257",2005,135.540833333333
"2933307",2001,81.2466666666667
"2933307",2002,83.8241666666667
"2933307",2003,85.0075
"2933307",2004,98.3675
"2933307",2005,90.7458333333333
"2933406",2001,82.0366666666667
"2933406",2002,81.6308333333333
"2933406",2003,84.1875
"2933406",2004,98.2125
"2933406",2005,89.1341666666667
"2933455",2001,99.3341666666667
"2933455",2002,93.0783333333333
"2933455",2003,97.3041666666667
"2933455",2004,111.674166666667
"2933455",2005,103.438333333333
"2933505",2001,128.2
"2933505",2002,130.735
"2933505",2003,134.998333333333
"2933505",2004,148.209166666667
"2933505",2005,134.145
"2933604",2001,86.04
"2933604",2002,83.1625
"2933604",2003,90.11
"2933604",2004,100.530833333333
"2933604",2005,90.84
"2300101",2001,124.753333333333
"2300101",2002,114.428333333333
"2300101",2003,139.475
"2300101",2004,136.165
"2300101",2005,125.735
"2300150",2001,135.335
"2300150",2002,121.686666666667
"2300150",2003,143.171666666667
"2300150",2004,127.7975
"2300150",2005,133.659166666667
"2300200",2001,146.5375
"2300200",2002,135.013333333333
"2300200",2003,158.558333333333
"2300200",2004,134.689166666667
"2300200",2005,144.550833333333
"2300309",2001,117.665
"2300309",2002,105.725833333333
"2300309",2003,122.009166666667
"2300309",2004,116.8225
"2300309",2005,116.481666666667
"2300408",2001,115.441666666667
"2300408",2002,107.163333333333
"2300408",2003,127.055833333333
"2300408",2004,121.6725
"2300408",2005,118.098333333333
"2300507",2001,110.1575
"2300507",2002,102.155833333333
"2300507",2003,111.245
"2300507",2004,103.586666666667
"2300507",2005,110.263333333333
"2300606",2001,124.139166666667
"2300606",2002,113.986666666667
"2300606",2003,138.119166666667
"2300606",2004,134.2375
"2300606",2005,125.8375
"2300705",2001,129.8975
"2300705",2002,114.6325
"2300705",2003,129.899166666667
"2300705",2004,123.364166666667
"2300705",2005,121.708333333333
"2300754",2001,130.206666666667
"2300754",2002,119.445
"2300754",2003,135.019166666667
"2300754",2004,120.879166666667
"2300754",2005,128.273333333333
"2300804",2001,113.556666666667
"2300804",2002,106.225
"2300804",2003,125.166666666667
"2300804",2004,121.4775
"2300804",2005,117.704166666667
"2300903",2001,128.1825
"2300903",2002,119.261666666667
"2300903",2003,132.626666666667
"2300903",2004,119.5275
"2300903",2005,126.691666666667
"2301000",2001,162.87
"2301000",2002,153.570833333333
"2301000",2003,183.9425
"2301000",2004,158.763333333333
"2301000",2005,171.635
"2301109",2001,156.318333333333
"2301109",2002,141.2575
"2301109",2003,159.716666666667
"2301109",2004,151.339166666667
"2301109",2005,151.7
"2301208",2001,132.318333333333
"2301208",2002,118.940833333333
"2301208",2003,135.728333333333
"2301208",2004,122.295833333333
"2301208",2005,129.71
"2301257",2001,123.221666666667
"2301257",2002,111.329166666667
"2301257",2003,125.0475
"2301257",2004,116.349166666667
"2301257",2005,118.1
"2301307",2001,124.159166666667
"2301307",2002,114.5375
"2301307",2003,139.699166666667
"2301307",2004,136.9175
"2301307",2005,124.425833333333
"2301406",2001,120.396666666667
"2301406",2002,110.326666666667
"2301406",2003,121.353333333333
"2301406",2004,109.18
"2301406",2005,116.686666666667
"2301505",2001,109.41
"2301505",2002,100.9825
"2301505",2003,118.885833333333
"2301505",2004,112.9075
"2301505",2005,112.981666666667
"2301604",2001,121.493333333333
"2301604",2002,112.045833333333
"2301604",2003,134.881666666667
"2301604",2004,131.0475
"2301604",2005,123.804166666667
"2301703",2001,127.470833333333
"2301703",2002,118.125
"2301703",2003,136.0675
"2301703",2004,134.708333333333
"2301703",2005,126.631666666667
"2301802",2001,133.8025
"2301802",2002,123.998333333333
"2301802",2003,137.263333333333
"2301802",2004,138.280833333333
"2301802",2005,130.554166666667
"2301851",2001,114.3375
"2301851",2002,103.038333333333
"2301851",2003,115.819166666667
"2301851",2004,105.779166666667
"2301851",2005,110.54
"2301901",2001,126.828333333333
"2301901",2002,115.6875
"2301901",2003,142.860833333333
"2301901",2004,139.175833333333
"2301901",2005,128.3525
"2301950",2001,132.318333333333
"2301950",2002,118.940833333333
"2301950",2003,135.728333333333
"2301950",2004,122.295833333333
"2301950",2005,129.71
"2302008",2001,127.35
"2302008",2002,118.334166666667
"2302008",2003,139.705833333333
"2302008",2004,136.863333333333
"2302008",2005,126.896666666667
"2302057",2001,151.991666666667
"2302057",2002,132.971666666667
"2302057",2003,153.984166666667
"2302057",2004,135.366666666667
"2302057",2005,139.4175
"2302107",2001,127.299166666667
"2302107",2002,115.475833333333
"2302107",2003,130.053333333333
"2302107",2004,117.283333333333
"2302107",2005,124.255
"2302206",2001,160.945
"2302206",2002,148.354166666667
"2302206",2003,174.065
"2302206",2004,156.633333333333
"2302206",2005,166.296666666667
"2302305",2001,139.719166666667
"2302305",2002,128.06
"2302305",2003,149.425
"2302305",2004,128.3925
"2302305",2005,136.920833333333
"2302404",2001,120.139166666667
"2302404",2002,108.003333333333
"2302404",2003,120.848333333333
"2302404",2004,113.71
"2302404",2005,115.126666666667
"2302503",2001,121.975
"2302503",2002,109.589166666667
"2302503",2003,134.416666666667
"2302503",2004,132.719166666667
"2302503",2005,120.131666666667
"2302602",2001,146.8475
"2302602",2002,130.195833333333
"2302602",2003,150.750833333333
"2302602",2004,132.01
"2302602",2005,137.238333333333
"2302701",2001,118.3925
"2302701",2002,110.190833333333
"2302701",2003,132.129166666667
"2302701",2004,129.079166666667
"2302701",2005,120.511666666667
"2302800",2001,119.448333333333
"2302800",2002,110.139166666667
"2302800",2003,120.095
"2302800",2004,111.536666666667
"2302800",2005,116.398333333333
"2302909",2001,124.849166666667
"2302909",2002,113.26
"2302909",2003,124.819166666667
"2302909",2004,112.986666666667
"2302909",2005,121.224166666667
"2303006",2001,121.078333333333
"2303006",2002,111.495833333333
"2303006",2003,122.085
"2303006",2004,111.880833333333
"2303006",2005,117.754166666667
"2303105",2001,127.038333333333
"2303105",2002,117.47
"2303105",2003,124.453333333333
"2303105",2004,119.545
"2303105",2005,123.2975
"2303204",2001,122.010833333333
"2303204",2002,112.75
"2303204",2003,133.878333333333
"2303204",2004,130.828333333333
"2303204",2005,123.733333333333
"2303303",2001,116.013333333333
"2303303",2002,106.535
"2303303",2003,123.216666666667
"2303303",2004,121.156666666667
"2303303",2005,117.434166666667
"2303402",2001,154.261666666667
"2303402",2002,140.835833333333
"2303402",2003,147.66
"2303402",2004,144.8925
"2303402",2005,143.955
"2303501",2001,149.270833333333
"2303501",2002,136.135833333333
"2303501",2003,162.25
"2303501",2004,144.683333333333
"2303501",2005,155.975
"2303600",2001,108.6975
"2303600",2002,100.558333333333
"2303600",2003,116.940833333333
"2303600",2004,111.5625
"2303600",2005,111.7
"2303659",2001,117.089166666667
"2303659",2002,103.643333333333
"2303659",2003,115.165
"2303659",2004,109.3275
"2303659",2005,110.815
"2303709",2001,138.591666666667
"2303709",2002,127.815833333333
"2303709",2003,149.571666666667
"2303709",2004,130.220833333333
"2303709",2005,138.798333333333
"2303808",2001,121.730833333333
"2303808",2002,109.648333333333
"2303808",2003,125.961666666667
"2303808",2004,123.771666666667
"2303808",2005,120.1675
"2303907",2001,157.555833333333
"2303907",2002,134.440833333333
"2303907",2003,158.200833333333
"2303907",2004,138.560833333333
"2303907",2005,142.666666666667
"2303931",2001,116.1725
"2303931",2002,105.9925
"2303931",2003,117.678333333333
"2303931",2004,107.515833333333
"2303931",2005,112.834166666667
"2303956",2001,140.795833333333
"2303956",2002,127.5375
"2303956",2003,148.99
"2303956",2004,133.4875
"2303956",2005,142.8425
"2304004",2001,124.4025
"2304004",2002,115.343333333333
"2304004",2003,124.058333333333
"2304004",2004,117.355833333333
"2304004",2005,123.356666666667
"2304103",2001,124.348333333333
"2304103",2002,114.288333333333
"2304103",2003,130.309166666667
"2304103",2004,119.903333333333
"2304103",2005,122.105
"2304202",2001,127.461666666667
"2304202",2002,116.6175
"2304202",2003,143.830833333333
"2304202",2004,139.92
"2304202",2005,129.355833333333
"2304236",2001,149.349166666667
"2304236",2002,137.6175
"2304236",2003,150.618333333333
"2304236",2004,143.4675
"2304236",2005,141.1175
"2304251",2001,157.776666666667
"2304251",2002,147.171666666667
"2304251",2003,174.4225
"2304251",2004,144.781666666667
"2304251",2005,156.750833333333
"2304269",2001,121.658333333333
"2304269",2002,108.235
"2304269",2003,124.4375
"2304269",2004,118.325
"2304269",2005,118.368333333333
"2304277",2001,144.365
"2304277",2002,126.478333333333
"2304277",2003,141.1075
"2304277",2004,141.21
"2304277",2005,131.734166666667
"2304285",2001,160.525833333333
"2304285",2002,150.934166666667
"2304285",2003,181.406666666667
"2304285",2004,155.319166666667
"2304285",2005,168.090833333333
"2304301",2001,121.0425
"2304301",2002,111.604166666667
"2304301",2003,134.463333333333
"2304301",2004,130.549166666667
"2304301",2005,123.316666666667
"2304350",2001,111.771666666667
"2304350",2002,103.659166666667
"2304350",2003,111.108333333333
"2304350",2004,105.599166666667
"2304350",2005,110.471666666667
"2304400",2001,157.764166666667
"2304400",2002,148.6375
"2304400",2003,178.350833333333
"2304400",2004,151.736666666667
"2304400",2005,163.585833333333
"2304459",2001,164.258333333333
"2304459",2002,147.279166666667
"2304459",2003,170.954166666667
"2304459",2004,160.093333333333
"2304459",2005,164.416666666667
"2304509",2001,138.648333333333
"2304509",2002,128.530833333333
"2304509",2003,136.871666666667
"2304509",2004,131.125
"2304509",2005,136.4525
"2304608",2001,121.419166666667
"2304608",2002,112.0825
"2304608",2003,122.4525
"2304608",2004,113.231666666667
"2304608",2005,118.289166666667
"2304657",2001,150.280833333333
"2304657",2002,138.524166666667
"2304657",2003,142.330833333333
"2304657",2004,140.370833333333
"2304657",2005,139.411666666667
"2304707",2001,138.5975
"2304707",2002,124.081666666667
"2304707",2003,136.841666666667
"2304707",2004,126.36
"2304707",2005,131.059166666667
"2304806",2001,122.010833333333
"2304806",2002,112.75
"2304806",2003,133.878333333333
"2304806",2004,130.828333333333
"2304806",2005,123.733333333333
"2304905",2001,109.613333333333
"2304905",2002,101.415
"2304905",2003,109.304166666667
"2304905",2004,103.340833333333
"2304905",2005,108.665
"2304954",2001,135.335
"2304954",2002,121.686666666667
"2304954",2003,143.171666666667
"2304954",2004,127.7975
"2304954",2005,133.659166666667
"2305001",2001,151.570833333333
"2305001",2002,138.999166666667
"2305001",2003,151.211666666667
"2305001",2004,144.953333333333
"2305001",2005,142.9625
"2305100",2001,126.6325
"2305100",2002,115.239166666667
"2305100",2003,130.643333333333
"2305100",2004,117.4475
"2305100",2005,123.750833333333
"2305209",2001,109.954166666667
"2305209",2002,99.4908333333333
"2305209",2003,107.7925
"2305209",2004,102.705
"2305209",2005,106.1
"2305233",2001,152.074166666667
"2305233",2002,139.760833333333
"2305233",2003,166.871666666667
"2305233",2004,146.935833333333
"2305233",2005,157.631666666667
"2305266",2001,118.740833333333
"2305266",2002,107.468333333333
"2305266",2003,119.2925
"2305266",2004,108.199166666667
"2305266",2005,115.689166666667
"2305308",2001,149.056666666667
"2305308",2002,136.735
"2305308",2003,144.063333333333
"2305308",2004,140.301666666667
"2305308",2005,141.453333333333
"2305332",2001,119.873333333333
"2305332",2002,107.894166666667
"2305332",2003,122.073333333333
"2305332",2004,111.515
"2305332",2005,116.580833333333
"2305357",2001,159.645833333333
"2305357",2002,145.361666666667
"2305357",2003,162.576666666667
"2305357",2004,154.783333333333
"2305357",2005,152.810833333333
"2305407",2001,128.576666666667
"2305407",2002,116.1125
"2305407",2003,131.034166666667
"2305407",2004,130.093333333333
"2305407",2005,124.539166666667
"2305506",2001,117.53
"2305506",2002,106.765833333333
"2305506",2003,123.4975
"2305506",2004,121.045833333333
"2305506",2005,117.615
"2305605",2001,116.125
"2305605",2002,102.898333333333
"2305605",2003,117.931666666667
"2305605",2004,109.8525
"2305605",2005,111.669166666667
"2305654",2001,119.588333333333
"2305654",2002,108.480833333333
"2305654",2003,122.729166666667
"2305654",2004,113.705
"2305654",2005,115.981666666667
"2305704",2001,133.8025
"2305704",2002,123.998333333333
"2305704",2003,137.263333333333
"2305704",2004,138.280833333333
"2305704",2005,130.554166666667
"2305803",2001,128.264166666667
"2305803",2002,116.8875
"2305803",2003,126.109166666667
"2305803",2004,120.3625
"2305803",2005,121.729166666667
"2305902",2001,136.201666666667
"2305902",2002,124.2125
"2305902",2003,139.248333333333
"2305902",2004,130.781666666667
"2305902",2005,129.691666666667
"2306009",2001,132.8875
"2306009",2002,116.23
"2306009",2003,132.4
"2306009",2004,127.551666666667
"2306009",2005,123.784166666667
"2306108",2001,118.760833333333
"2306108",2002,110.575833333333
"2306108",2003,118.755833333333
"2306108",2004,111.431666666667
"2306108",2005,116.815
"2306207",2001,152.989166666667
"2306207",2002,137.155
"2306207",2003,156.855833333333
"2306207",2004,147.895833333333
"2306207",2005,150.586666666667
"2306256",2001,144.4125
"2306256",2002,132.358333333333
"2306256",2003,158.4875
"2306256",2004,136.391666666667
"2306256",2005,145.56
"2306306",2001,128.51
"2306306",2002,120.035833333333
"2306306",2003,131.695833333333
"2306306",2004,118.908333333333
"2306306",2005,127.031666666667
"2306405",2001,132.2575
"2306405",2002,122.36
"2306405",2003,137.751666666667
"2306405",2004,123.003333333333
"2306405",2005,130.979166666667
"2306504",2001,124.849166666667
"2306504",2002,113.26
"2306504",2003,124.819166666667
"2306504",2004,112.986666666667
"2306504",2005,121.224166666667
"2306553",2001,153.5025
"2306553",2002,143.978333333333
"2306553",2003,168.905833333333
"2306553",2004,142.465
"2306553",2005,152.996666666667
"2306603",2001,119.405833333333
"2306603",2002,109.600833333333
"2306603",2003,121.439166666667
"2306603",2004,112.895833333333
"2306603",2005,116.348333333333
"2306702",2001,119.2925
"2306702",2002,105.4625
"2306702",2003,120.209166666667
"2306702",2004,112.874166666667
"2306702",2005,113.0425
"2306801",2001,129.055833333333
"2306801",2002,113.268333333333
"2306801",2003,129.035833333333
"2306801",2004,123.1725
"2306801",2005,120.725
"2306900",2001,130.4025
"2306900",2002,114.1925
"2306900",2003,130.118333333333
"2306900",2004,126.921666666667
"2306900",2005,122.419166666667
"2307007",2001,152.989166666667
"2307007",2002,137.155
"2307007",2003,156.855833333333
"2307007",2004,147.895833333333
"2307007",2005,150.586666666667
"2307106",2001,127.549166666667
"2307106",2002,114.921666666667
"2307106",2003,143.811666666667
"2307106",2004,141.198333333333
"2307106",2005,129.071666666667
"2307205",2001,119.39
"2307205",2002,105.749166666667
"2307205",2003,130.463333333333
"2307205",2004,129.981666666667
"2307205",2005,117.368333333333
"2307254",2001,153.855
"2307254",2002,142.084166666667
"2307254",2003,166.531666666667
"2307254",2004,141.094166666667
"2307254",2005,151.728333333333
"2307304",2001,126.106666666667
"2307304",2002,116.453333333333
"2307304",2003,141.9125
"2307304",2004,137.150833333333
"2307304",2005,127.634166666667
"2307403",2001,113.3275
"2307403",2002,103.885
"2307403",2003,121.03
"2307403",2004,118.319166666667
"2307403",2005,115.061666666667
"2307502",2001,126.589166666667
"2307502",2002,117.263333333333
"2307502",2003,134.616666666667
"2307502",2004,133.495833333333
"2307502",2005,126.286666666667
"2307601",2001,130.7425
"2307601",2002,116.666666666667
"2307601",2003,132.170833333333
"2307601",2004,124.104166666667
"2307601",2005,125.005
"2307635",2001,116.1725
"2307635",2002,105.9925
"2307635",2003,117.678333333333
"2307635",2004,107.515833333333
"2307635",2005,112.834166666667
"2307650",2001,144.4125
"2307650",2002,132.358333333333
"2307650",2003,158.4875
"2307650",2004,136.391666666667
"2307650",2005,145.56
"2307700",2001,137.663333333333
"2307700",2002,126.139166666667
"2307700",2003,148.125
"2307700",2004,129.381666666667
"2307700",2005,137.3425
"2307809",2001,121.66
"2307809",2002,108.949166666667
"2307809",2003,124.430833333333
"2307809",2004,112.001666666667
"2307809",2005,117.091666666667
"2307908",2001,126.755833333333
"2307908",2002,114.076666666667
"2307908",2003,128.65
"2307908",2004,116.373333333333
"2307908",2005,119.955
"2308005",2001,114.711666666667
"2308005",2002,104.678333333333
"2308005",2003,116.636666666667
"2308005",2004,106.543333333333
"2308005",2005,112.146666666667
"2308104",2001,124.573333333333
"2308104",2002,113.494166666667
"2308104",2003,134.649166666667
"2308104",2004,133.418333333333
"2308104",2005,121.290833333333
"2308203",2001,110.1575
"2308203",2002,102.155833333333
"2308203",2003,111.245
"2308203",2004,103.586666666667
"2308203",2005,110.263333333333
"2308302",2001,124.663333333333
"2308302",2002,113.961666666667
"2308302",2003,137.061666666667
"2308302",2004,134.791666666667
"2308302",2005,123.513333333333
"2308351",2001,117.78
"2308351",2002,104.666666666667
"2308351",2003,119.519166666667
"2308351",2004,111.736666666667
"2308351",2005,113.298333333333
"2308377",2001,120.888333333333
"2308377",2002,112.614166666667
"2308377",2003,122.3725
"2308377",2004,112.744166666667
"2308377",2005,119.606666666667
"2308401",2001,124.753333333333
"2308401",2002,114.428333333333
"2308401",2003,139.475
"2308401",2004,136.165
"2308401",2005,125.735
"2308500",2001,117.435833333333
"2308500",2002,106.258333333333
"2308500",2003,121.514166666667
"2308500",2004,114.995
"2308500",2005,115.889166666667
"2308609",2001,123.765833333333
"2308609",2002,110.3675
"2308609",2003,122.189166666667
"2308609",2004,116.938333333333
"2308609",2005,117.341666666667
"2308708",2001,124.134166666667
"2308708",2002,110.818333333333
"2308708",2003,125.9175
"2308708",2004,115.776666666667
"2308708",2005,120.465833333333
"2308807",2001,125.580833333333
"2308807",2002,114.71
"2308807",2003,126.355
"2308807",2004,116.864166666667
"2308807",2005,121.655833333333
"2308906",2001,121.66
"2308906",2002,108.949166666667
"2308906",2003,124.430833333333
"2308906",2004,112.001666666667
"2308906",2005,117.091666666667
"2309003",2001,144.464166666667
"2309003",2002,133.528333333333
"2309003",2003,139.6025
"2309003",2004,135.748333333333
"2309003",2005,137.930833333333
"2309102",2001,122.28
"2309102",2002,112.013333333333
"2309102",2003,124.376666666667
"2309102",2004,112.273333333333
"2309102",2005,118.798333333333
"2309201",2001,127.633333333333
"2309201",2002,116.941666666667
"2309201",2003,144.829166666667
"2309201",2004,138.915
"2309201",2005,129.148333333333
"2309300",2001,121.23
"2309300",2002,107.960833333333
"2309300",2003,120.930833333333
"2309300",2004,113.033333333333
"2309300",2005,114.625833333333
"2309409",2001,126.8225
"2309409",2002,115
"2309409",2003,134.411666666667
"2309409",2004,123.095
"2309409",2005,125.579166666667
"2309458",2001,129.5175
"2309458",2002,115.315833333333
"2309458",2003,131.108333333333
"2309458",2004,120.043333333333
"2309458",2005,128.054166666667
"2309508",2001,129.56
"2309508",2002,114.311666666667
"2309508",2003,129.6425
"2309508",2004,127.630833333333
"2309508",2005,122.713333333333
"2309607",2001,152.074166666667
"2309607",2002,139.760833333333
"2309607",2003,166.871666666667
"2309607",2004,146.935833333333
"2309607",2005,157.631666666667
"2309706",2001,144.4125
"2309706",2002,132.358333333333
"2309706",2003,158.4875
"2309706",2004,136.391666666667
"2309706",2005,145.56
"2309805",2001,129.75
"2309805",2002,117.694166666667
"2309805",2003,135.288333333333
"2309805",2004,121.580833333333
"2309805",2005,127.283333333333
"2309904",2001,129.674166666667
"2309904",2002,119.596666666667
"2309904",2003,124.849166666667
"2309904",2004,121.7325
"2309904",2005,123.236666666667
"2310001",2001,139.421666666667
"2310001",2002,124.589166666667
"2310001",2003,143.245
"2310001",2004,133.5525
"2310001",2005,137.649166666667
"2310100",2001,129.75
"2310100",2002,117.694166666667
"2310100",2003,135.288333333333
"2310100",2004,121.580833333333
"2310100",2005,127.283333333333
"2310209",2001,158.408333333333
"2310209",2002,151.5525
"2310209",2003,179.87
"2310209",2004,150.613333333333
"2310209",2005,163.414166666667
"2310258",2001,158.408333333333
"2310258",2002,151.5525
"2310258",2003,179.87
"2310258",2004,150.613333333333
"2310258",2005,163.414166666667
"2310308",2001,127.030833333333
"2310308",2002,116.06
"2310308",2003,138.584166666667
"2310308",2004,130.350833333333
"2310308",2005,127.360833333333
"2310407",2001,121.419166666667
"2310407",2002,112.0825
"2310407",2003,122.4525
"2310407",2004,113.231666666667
"2310407",2005,118.289166666667
"2310506",2001,119.283333333333
"2310506",2002,107.346666666667
"2310506",2003,122.021666666667
"2310506",2004,114.986666666667
"2310506",2005,116.098333333333
"2310605",2001,119.573333333333
"2310605",2002,105.480833333333
"2310605",2003,131.253333333333
"2310605",2004,130.725833333333
"2310605",2005,118.596666666667
"2310704",2001,131.351666666667
"2310704",2002,122.196666666667
"2310704",2003,137.67
"2310704",2004,122.335833333333
"2310704",2005,130.364166666667
"2310803",2001,138.305833333333
"2310803",2002,121.140833333333
"2310803",2003,136.026666666667
"2310803",2004,135.07
"2310803",2005,127.255833333333
"2310852",2001,168.813333333333
"2310852",2002,157.834166666667
"2310852",2003,190.57
"2310852",2004,166.076666666667
"2310852",2005,181.605
"2310902",2001,121.658333333333
"2310902",2002,108.235
"2310902",2003,124.4375
"2310902",2004,118.325
"2310902",2005,118.368333333333
"2310951",2001,123.395833333333
"2310951",2002,112.501666666667
"2310951",2003,119.306666666667
"2310951",2004,115.261666666667
"2310951",2005,117.203333333333
"2311009",2001,141.190833333333
"2311009",2002,131.491666666667
"2311009",2003,148.775
"2311009",2004,138.3725
"2311009",2005,137.114166666667
"2311108",2001,124.925833333333
"2311108",2002,112.8925
"2311108",2003,139.951666666667
"2311108",2004,136.94
"2311108",2005,125.348333333333
"2311207",2001,130.331666666667
"2311207",2002,118.749166666667
"2311207",2003,145.429166666667
"2311207",2004,141.61
"2311207",2005,130.8825
"2311231",2001,135.608333333333
"2311231",2002,119.121666666667
"2311231",2003,135.13
"2311231",2004,129.6725
"2311231",2005,126.538333333333
"2311264",2001,135.744166666667
"2311264",2002,122.440833333333
"2311264",2003,146.1125
"2311264",2004,135.594166666667
"2311264",2005,134.36
"2311306",2001,119.155
"2311306",2002,108.183333333333
"2311306",2003,119.808333333333
"2311306",2004,108.445833333333
"2311306",2005,115.9375
"2311355",2001,122.383333333333
"2311355",2002,107.619166666667
"2311355",2003,124.320833333333
"2311355",2004,119.4575
"2311355",2005,117.7225
"2311405",2001,113.299166666667
"2311405",2002,102.678333333333
"2311405",2003,115.4075
"2311405",2004,106.111666666667
"2311405",2005,110.0575
"2311504",2001,131.500833333333
"2311504",2002,117.515833333333
"2311504",2003,132.83
"2311504",2004,124.97
"2311504",2005,126.015
"2311603",2001,132.318333333333
"2311603",2002,118.940833333333
"2311603",2003,135.728333333333
"2311603",2004,122.295833333333
"2311603",2005,129.71
"2311702",2001,129.674166666667
"2311702",2002,119.596666666667
"2311702",2003,124.849166666667
"2311702",2004,121.7325
"2311702",2005,123.236666666667
"2311801",2001,127.8
"2311801",2002,114.313333333333
"2311801",2003,130.2075
"2311801",2004,120.505
"2311801",2005,125.065833333333
"2311900",2001,112.2275
"2311900",2002,103.6375
"2311900",2003,121.0425
"2311900",2004,117.420833333333
"2311900",2005,114.88
"2311959",2001,124.159166666667
"2311959",2002,114.5375
"2311959",2003,139.699166666667
"2311959",2004,136.9175
"2311959",2005,124.425833333333
"2312007",2001,116.685833333333
"2312007",2002,106.310833333333
"2312007",2003,118.2875
"2312007",2004,108.5425
"2312007",2005,114.155833333333
